#transcript	length	unique_read_num	multiple_read_num
NM_001025506	1746	520	7976
NM_001005395	4371	190	21066
NM_212715	3095	59	14990
NM_001030276	4184	74	20270
NM_001044341	2036	57	9840
NM_001161375	2174	33	10528
NM_201119	1889	44	9132
NM_200467	1846	157	8810
NM_152978	1570	304	7322
NM_001075105	1472	384	6760
NM_001007309	2103	55	10150
NM_001002370	1492	68	7168
NM_001004005	560	20	2694
NM_001044824	4536	423	21540
NM_001009914	2279	73	10956
NM_001037402	1079	50	5168
ENSDART00000179254	692	99	3246
NM_001079805	1560	32	7506
NM_001003439	1097	34	5264
NM_001044753	2097	241	9886
NM_212704	3069	105	14716
NM_200915	1630	43	7828
NM_001256642	2341	113	11190
NM_001012499	3307	23	15942
NM_001045323	1272	96	6044
NM_201273	1580	188	7436
ENSDART00000168114	301	38	1414
NM_200184	1547	125	7334
NM_001076569	1891	46	9068
NM_001004004	1438	27	6902
NM_001007438	2155	82	10298
NM_199583	3547	77	17004
NM_214737	1225	343	5554
NM_207060	2062	42	9874
NM_199842	1959	40	9380
NM_001007382	1684	93	7994
NM_001034978	2408	52	11486
NM_001160291	769	5	3678
NM_001128241	2468	136	11678
NM_001017792	1005	33	4776
NM_001014346	2508	39	11956
NM_001024441	889	11	4240
NM_001083564	2675	76	12704
ENSDART00000154241	635	279	2754
NM_200627	1031	83	4840
NM_001001401	2890	66	13726
NM_200076	3162	145	14928
NM_131587	1938	57	9180
NM_001002705	1817	284	8376
NM_201495	2394	55	11348
NM_001146097	3660	61	17370
NM_205680	1531	186	7102
NM_001002728	3254	68	15404
NM_001202437	1790	59	8450
NM_001139480	3940	72	18654
NM_213243	2065	56	9758
NM_001007770	899	16	4254
NM_001111244	4101	596	18878
NM_001003425	2025	42	9572
NM_001002423	1529	28	7230
NM_001002719	1112	117	5158
NM_001002517	1201	18	5678
NM_200563	1549	318	7028
NM_213120	2021	144	9438
NM_001002099	1667	119	7772
NM_001040348	3172	94	14902
NM_001013347	1915	347	8704
NM_001020551	1558	93	7270
NM_213159	1406	27	6616
NM_001025524	2333	36	10982
NM_001030103	1467	13	6910
NM_001328511	788	27	3690
NM_200265	986	54	4594
NM_001045362_2	700	15	3284
ENSDART00000135347	929	282	4096
NM_201216	1555	1426	5902
NM_001002013	3239	97	15164
NM_213138	1828	133	8478
NM_200846	1281	92	5938
NM_200992	4540	107	21256
NM_214707	2486	84	11612
NM_199480	2006	207	9226
NM_001305664	4959	157	23160
ENSDART00000155137	896	376	3836
ENSDART00000138819	660	126	2976
NM_001076708	2496	59	11666
NM_213160	2310	78	10772
NM_001003882	2262	35	10586
NM_001002199	686	135	3086
NM_001082797	919	331	3980
NM_001002300	2716	92	12628
NM_001082805	5293	88	24674
NM_200360	1236	49	5732
NM_001082838	4174	119	19398
NM_200216	1783	37	8300
NM_001327828	1466	414	6436
NM_212905	2955	171	13636
NM_001017878	557	40	2562
NM_200312	1837	92	8482
ENSDART00000154497	841	172	3750
NM_212665	2585	34	12020
NM_001037371	1639	82	7558
NM_001017837	1439	45	6660
NM_200102	2428	151	11158
NM_001080615	788	148	3520
NM_213314	2302	133	10582
NM_001327785	1609	716	6768
NM_001004529	1421	29	6570
NM_199968	682	37	3130
NM_001089371	1328	8	6152
NM_001003885	2186	287	9848
NM_201188	651	16	3002
NM_213663	1657	23	7656
NM_001076751	1917	57	8820
NM_131577	2326	80	10688
NM_200155	3283	115	15074
NM_001002425	1288	265	5692
NM_001013490	2129	44	9802
NM_213285	1643	80	7516
NM_200942	2011	47	9240
NM_213233	1406	74	6418
NM_213074	1858	47	8524
NM_001089427	2563	17	11804
NM_001004597	3045	52	13992
NM_001109848	1671	278	7428
NM_001130604	2759	659	12036
NM_205657	1361	34	6228
NM_001002417	868	12	3980
NM_199973	2207	39	10110
NM_199819	1646	29	7540
NM_001005989	1732	58	7906
NM_212806	2799	43	12822
NM_001020750	2006	461	8756
NM_001076631	1988	148	8982
NM_001044310	3722	131	16960
NM_205652	2118	308	9416
NM_199916	982	483	4024
NM_001020645	1591	7	7282
NM_212691	2508	40	11450
NM_001080560	1641	18	7496
NM_001099239	2136	103	9672
NM_199933	3311	52	15080
NM_001002157	1467	99	6604
NM_001331068	4011	126	18198
NM_001003876	1991	34	9044
NM_001024426	1223	35	5540
NM_200092	1114	16	5062
NM_001003998	867	180	3768
NM_131867	2043	106	9192
NM_001080169	5003	453	22296
NM_212631	2745	122	12356
NM_212972	1692	120	7556
NM_001198753	1197	20	5408
NM_001044993	2166	38	9784
NM_213420	2704	54	12204
NM_200280	1989	30	8986
NM_001003769	1747	32	7886
NM_200781	1741	27	7862
ENSDART00000164811	2201	1109	8862
NM_001004552	3649	69	16460
NM_001281798	2206	151	9840
NM_214780	2228	77	10012
NM_198370	1101	79	4906
NM_001008650	2816	55	12690
NM_201075	2837	32	12804
NM_199748	1245	15	5614
NM_200222	1581	137	7010
NM_001017555	3166	60	14252
NM_213478	3689	267	16404
NM_198367	1302	50	5828
NM_213031	1294	31	5810
NM_001003566	1076	89	4762
NM_198372	1627	31	7304
NM_001044339	3447	404	15124
NM_201134	1772	134	7848
NM_199211	2219	77	9916
NM_200365	1484	141	6538
NM_001199725	2589	47	11594
NM_001003493	1540	48	6862
NM_001006042	2085	33	9310
NM_001037110	852	83	3734
NM_001328210	2085	55	9284
NM_001288657	839	27	3730
NM_001013270	4525	156	20106
NM_001002071	1135	65	5016
NM_199715	1524	72	6744
NM_200275	2287	106	10116
NM_001005938	892	8	3978
NM_199690	1820	36	8096
NM_001007299	2250	736	9316
NM_001161414	1060	99	4636
NM_001002335	1771	91	7820
NM_001291707	5285	98	23498
NM_173260	1415	85	6230
NM_199747	1537	35	6824
NM_201031	1453	255	6222
NM_001328594	1987	75	8782
NM_001320133	1786	296	7664
NM_001303056	712	273	2900
NM_200667	4664	121	20642
NM_001017883	1238	24	5478
NM_001044932	4186	52	18542
NM_001020598	1916	105	8404
NM_001172554	1718	18	7610
NM_173243	2043	152	8918
NM_207061	1344	19	5940
NM_001044882	1306	22	5768
NM_213501	2354	177	10256
NM_001310042	4206	104	18532
NM_199745	2515	66	11072
NM_001034974	2326	73	10220
NM_001142563	2579	28	11384
NM_200244	1210	38	5316
NM_001098757	1759	158	7624
NM_001004589	2795	32	12328
ENSDART00000178577	1946	454	8150
NM_001204124	462	11	2030
NM_001005951	993	15	4370
NM_212678	3921	102	17208
NM_213437	2706	137	11806
NM_001003784	1942	54	8510
NM_001256176	2528	80	11058
NM_200006	1388	71	6042
NM_200922	2437	44	10684
NM_001077575	1946	54	8510
NM_001002616	2448	289	10484
NM_001076635	1654	15	7262
NM_001037431	2647	45	11600
NM_001077271	2587	193	11186
NM_213067	2302	38	10086
NM_001076568	1580	16	6928
NM_001020619	1859	130	8038
NM_200534	985	207	4116
NM_212791	2624	80	11436
NM_200557	2123	73	9240
NM_200278	2298	22	10058
NM_001076750	1993	30	8710
NM_001083875	1794	93	7774
NM_199815	3913	145	17014
NM_200982	1736	405	7204
NM_201189	3358	55	14662
NM_001024813	2689	228	11556
NM_001044891	2809	70	12232
NM_212986	1706	315	7152
NM_212613	1872	11	8178
NM_001017718	3812	118	16544
NM_200113	2056	29	8956
NM_201038	821	136	3446
NM_200150	1613	334	6698
NM_200776	1683	57	7280
NM_001003564	805	58	3448
NM_001004121	1722	158	7340
NM_001040004	2042	23	8856
ENSDART00000173071	931	475	3570
NM_200525	502	23	2158
NM_001252373	912	13	3948
NM_001007289	1332	72	5712
NM_001193539	3874	186	16614
NM_001044797	917	17	3956
ENSDART00000177317	1113	164	4656
NM_200759	1257	378	5062
NM_001007327	2489	152	10618
NM_001002339	1274	17	5494
NM_001113627	1997	72	8566
NM_200818	1914	74	8204
NM_212638	1822	39	7838
NM_212608	1933	169	8170
NM_001077739	2827	48	12132
NM_207057	2564	75	10966
NM_001002118	1084	24	4642
NM_001013477	876	36	3734
NM_001020680	609	44	2576
NM_214818	4158	164	17720
NM_001024405	951	242	3848
NM_001017861	1686	187	7060
NM_001111226	1743	81	7410
NM_213206	1380	69	5850
NM_001082858	905	53	3826
NM_001030203	2803	26	11986
NM_199668	1380	48	5860
NM_214685	1818	36	7744
NM_001013540	1882	48	8002
NM_001243875	4994	43	21306
NM_201291	1505	37	6394
NM_001328036	7934	457	33444
NM_001243034	1098	9	4682
NM_200002	1938	337	7942
NM_001351713	6147	87	26166
NM_213059	2397	45	10186
NM_001002319	2329	118	9820
NM_001267589	4343	382	18134
NM_200120	3568	163	15042
NM_001007353	1005	332	3950
NM_001099237	2703	249	11262
NM_200690	1889	161	7880
NM_200088	1469	88	6162
NM_001004664	3713	85	15712
NM_001003615	1037	22	4386
NM_001076617	1423	131	5914
NM_213163	4094	302	17084
NM_213356	3227	94	13606
NM_001013499	1530	91	6404
NM_001014309	1903	60	8016
NM_130912	2296	110	9632
NM_001003862	1537	57	6462
NM_001328166	2424	45	10236
NM_001003549	785	15	3312
NM_001083550	2023	263	8308
NM_001002162	1955	90	8192
NM_213544	1420	51	5964
ENSDART00000154790	5086	79	21458
NM_001003836	2447	92	10268
NM_213196	2786	264	11520
NM_001007158	961	19	4044
NM_200808	527	16	2212
NM_001089421	1377	284	5536
NM_001020696	2258	61	9474
NM_200393	2207	165	9148
NM_001126377	1826	25	7674
NM_131390	2996	92	12534
NM_001111176	2020	226	8284
NM_205647	1455	38	6084
NM_001045163	2181	190	8984
NM_001201348	1077	67	4462
NM_199701	2253	37	9434
NM_001002063	2065	285	8380
NM_001313694	2942	115	12228
NM_001256248	1252	9	5240
NM_001004640	1489	38	6204
NM_001002374	2109	16	8824
NM_001267696	816	52	3368
NM_212866	1539	230	6220
NM_200807	645	23	2680
NM_001003881	622	14	2592
NM_001077259	1684	141	6912
NM_001002464	995	203	3960
NM_001003888	644	35	2658
NM_200269	776	35	3208
NM_001114471	1460	109	5992
NM_001123012	5322	179	22056
ENSDART00000178650	463	108	1826
NM_001003538	988	14	4112
NM_213039	2000	58	8292
NM_001004659	972	28	4030
NM_001020623	2231	47	9262
NM_199542	4070	44	16934
NM_001111223	2405	59	9970
NM_001020640	1350	581	5044
NM_001007337	2797	132	11522
NM_200927	3241	223	13274
NM_001003567	814	301	3088
NM_001002577	1346	18	5580
NM_212689	1736	35	7184
NM_200632	2012	32	8334
NM_001004672	2404	152	9838
NM_001044343	2538	39	10502
NM_212927	1881	67	7744
NM_001159971	2609	448	10386
ENSDART00000144281	864	426	3160
NM_213438	3154	139	12944
NM_199902	2427	321	9746
ENSDART00000148005	1892	162	7684
NM_001033751	1111	731	3876
NM_001002606	1391	206	5560
NM_001126400	2642	96	10852
NM_001127477	3663	162	15016
NM_001077738	2536	56	10448
NM_001002084	1426	36	5870
NM_001045015	3825	138	15696
NM_001002613	2006	33	8270
NM_001030129	1762	99	7194
NM_001312917	2898	45	11946
NM_001039497	1208	34	4964
NM_001005584	1122	28	4614
NM_213164	2482	68	10196
NM_001100438	737	6	3034
NM_001003628	1513	262	5974
NM_198357	3798	127	15514
NM_001002097	987	50	4012
NM_001113618	1626	139	6552
NM_199536	2159	34	8848
NM_212898	2012	80	8194
NM_001002124	937	53	3800
NM_213527	3432	40	14070
ENSDART00000155858	1090	381	4100
NM_201184	3268	94	13328
NM_001245983	909	29	3704
NM_001201412	1201	29	4900
NM_001319159	2860	90	11644
NM_213052	1898	21	7764
NM_001045164	3560	201	14396
NM_001045325	1258	32	5124
NM_001017639	1424	48	5786
NM_001077162	2184	25	8922
NM_200261	2924	147	11824
NM_001037384	1567	46	6368
NM_001002592	1372	35	5578
NM_200240	2074	162	8322
NM_001003543	2099	58	8528
NM_212578	2349	94	9514
NM_001002440	876	25	3558
NM_001328561	1070	220	4154
NM_199642	1647	20	6710
NM_001113576	2061	643	7776
NM_001113588	2560	81	10376
NM_178292	1271	16	5174
NM_001123305	1328	168	5254
NM_198878	5139	81	20898
NM_212740	1660	33	6742
NM_001017863	937	8	3816
NM_001082879	1210	28	4910
NM_001017806	928	31	3754
NM_200786	1333	34	5400
NM_200065	3086	102	12476
NM_213135	1323	108	5284
NM_001270595	1235	29	5000
NM_001089485	1198	35	4842
NM_213373	1680	46	6790
NM_001256603	3637	238	14560
NM_001114410	2694	64	10890
NM_173239	2093	148	8352
NM_001123288	3124	65	12616
NM_199955	1486	35	5996
NM_001012366	2584	41	10438
NM_199818	2257	53	9096
NM_207083	762	303	2784
NM_001100947	1655	48	6654
NM_001328045	3464	49	13976
NM_001002618	1267	15	5110
NM_001045142	3062	26	12348
NM_001014323	2402	55	9650
NM_001005583	1766	20	7114
NM_001079982	2450	58	9836
NM_199629	1323	20	5322
NM_001077611	2223	159	8814
NM_201578	1542	121	6100
NM_001008600	1454	27	5838
NM_001290146	967	58	3842
NM_199558	4692	82	18834
NM_001045182	1962	53	7856
NM_131562	1941	44	7780
NM_001312659	5081	91	20382
NM_001003551	880	22	3522
NM_001033111	3704	53	14856
ENSDART00000179184	1232	482	4476
NM_199923	2939	56	11768
NM_001126435	1877	76	7470
NM_198921	2599	136	10312
NM_200300	821	16	3282
NM_001002056	1394	139	5460
NM_001002377	1399	521	5098
NM_200095	2389	35	9560
NM_001024811	2812	80	11210
NM_200070	1947	56	7756
ENSDART00000156291	2253	57	8982
NM_001002341	1595	22	6376
NM_001324455	5926	80	23688
NM_001326612	884	17	3528
NM_205722	1431	53	5684
NM_001045105	2655	78	10564
NM_213245	2053	35	8192
NM_001077379	3383	68	13484
NM_001002651	3536	81	14082
NM_001164029	3661	42	14612
NM_001040249	2295	52	9132
NM_201166	1995	26	7950
NM_200665	1806	23	7194
NM_001244919	2902	50	11538
NM_200540	2062	613	7612
NM_001007335	1902	440	7142
NM_201346	1703	118	6668
NM_212595	2011	29	7978
NM_200572	1806	67	7122
NM_001302224	3395	379	13128
NM_001039818	1321	114	5140
NM_001077563	3337	207	13054
NM_001130627	2926	257	11370
NM_001100404	666	21	2624
NM_001005399	2222	212	8610
NM_131030	2422	102	9502
NM_001089368	5766	86	22756
NM_001199907	1764	22	6960
NM_199851	2230	38	8786
NM_214801	1206	17	4754
NM_001082821	1402	12	5530
ENSDART00000178946	1818	430	6754
NM_200531	1986	209	7620
NM_001166156	1551	21	6092
NM_200859	1394	17	5476
NM_001080693	1276	10	5018
NM_212792	1801	82	7014
NM_214691	2292	74	8956
NM_200310	1567	56	6116
NM_001351711	4299	195	16722
NM_200001	2015	819	7094
NM_001002495	436	21	1690
NM_001045028	4996	159	19446
NM_001080070	1839	28	7188
NM_214700	2126	49	8290
NM_212767	1712	22	6686
NM_001276281	2921	102	11336
NM_200562	809	41	3126
NM_201183	1708	23	6660
NM_001100138	2421	182	9286
NM_200388	1182	22	4600
NM_213273	2219	57	8616
NM_199577	2375	27	9250
NM_213102	1418	44	5490
NM_173285	3039	52	11802
NM_001002578	1677	38	6502
NM_214766	2719	68	10534
NM_200375	1364	42	5276
NM_001045241	1723	147	6566
NM_001013260	1373	16	5332
NM_200237	3003	81	11616
NM_001128676	1476	60	5688
NM_201071	837	21	3236
NM_001030144	1579	40	6104
NM_001305546	3508	28	13620
NM_001013479	1151	16	4462
NM_001312886	4011	70	15530
NM_001077387	1551	142	5890
NM_213469	2669	50	10308
NM_200722	1520	22	5874
NM_001017830	2581	56	9950
NM_001312897	3464	181	13246
NM_205699	3086	186	11772
NM_200014	1450	234	5384
NM_001346284	5060	281	19312
NM_152948	1853	184	6986
NM_001003740	1354	21	5218
NM_213365	2482	59	9530
NM_001111162	2367	30	9110
NM_001013568	2084	50	7990
NM_001083867	1701	120	6438
NM_001109741	1428	110	5390
NM_213041	1107	222	4038
NM_205766	1857	37	7108
NM_200380	1390	65	5280
NM_001002364	1296	91	4888
NM_200255	1879	216	6996
NM_001013447	2508	54	9566
NM_001128537	7799	231	29680
NM_001007313	3523	66	13430
NM_200843	3224	63	12284
NM_001007771	2359	122	8908
NM_205638	2794	60	10634
NM_001080200	5393	325	20314
NM_001159914	1950	100	7362
NM_001017764	2229	36	8488
NM_200021	1316	30	5002
NM_131426	2774	128	10470
NM_200019	1940	91	7316
NM_001030061	5531	388	20728
NM_213187	1199	49	4528
NM_001017839	2118	47	8034
NM_001316890	2461	35	9354
NM_001040380	2222	35	8438
NM_001044864	2917	325	10776
NM_213485	4651	308	17388
ENSDART00000165314	784	163	2818
NM_001105606	1715	53	6460
NM_201491	2103	23	7960
NM_001002620	1680	21	6354
NM_001003832	1547	32	5838
NM_212916	2133	310	7778
NM_201130	2223	339	8088
NM_001014304	2368	315	8658
NM_199711	2891	37	10914
NM_173257	2999	64	11294
NM_199644	1604	25	6048
NM_200526	1781	37	6704
NM_001020704	1398	19	5272
NM_199852	2024	41	7618
NM_212988	2620	41	9864
NM_201172	2552	188	9458
NM_200739	1599	109	5934
NM_001013475	1087	30	4076
NM_200106	2131	34	8008
NM_001099229	3139	72	11764
NM_194380	2918	48	10952
NM_130994	2885	183	10688
NM_200991	1915	36	7178
NM_213069	2921	91	10910
NM_001099235_2	1434	104	5296
NM_001002611	1411	18	5294
NM_001037391	2787	216	10276
NM_199795	1533	24	5744
NM_214697	983	20	3678
NM_200385	2053	41	7682
NM_001118896	1966	24	7360
NM_001082814	1668	27	6234
NM_213301	1976	147	7268
NM_213499	1671	46	6222
NM_001003889	876	29	3254
NM_213484	2637	213	9668
NM_205560	1988	15	7430
NM_199836	1881	57	6984
NM_201340	2137	175	7824
NM_001005942	925	27	3434
NM_001077578	2206	41	8212
NM_199797	2348	40	8744
NM_001015059	1592	148	5802
NM_001024453	2078	488	7278
NM_001045308	1537	218	5526
NM_001202426	924	23	3430
NM_199865	576	384	1768
NM_200153	1704	40	6326
NM_001030098	3341	45	12432
NM_001013305	1517	68	5596
NM_199811	2421	41	8992
NM_001080080	1987	41	7372
NM_201103	1781	35	6606
NM_001163313	2958	75	10948
NM_131233	2533	81	9358
NM_001326367	1425	19	5284
NM_001002386	2594	57	9596
NM_200229	1512	65	5560
NM_001005585	1104	17	4090
NM_001024440	1132	22	4188
NM_001242974	945	38	3476
NM_001003991	1886	46	6966
NM_001034183	2658	70	9810
NM_001003746	1939	13	7194
NM_153660	2982	29	11054
NM_001114446	1830	73	6728
NM_200239	3031	52	11212
NM_199529	3080	31	11412
NM_194362	4733	224	17360
NM_200910	2539	20	9412
NM_001014303	1968	93	7212
NM_001007328	1527	43	5624
NM_212636	2039	75	7486
NM_200998	1562	32	5760
NM_199935	1741	182	6268
NM_200293	893	400	2908
NM_131447	2821	226	10222
NM_001003504	2179	48	8022
NM_001008609	1784	89	6518
NM_201506	1790	37	6590
NM_213119	3417	175	12474
NM_001351720	5030	96	18522
NM_001083006	2864	44	10554
NM_214760	2228	34	8208
ENSDART00000152121	947	236	3266
NM_213354	2926	55	10760
NM_001347691	3659	84	13436
NM_199840	2931	721	10104
NM_001047190	1768	40	6486
NM_001328193	2492	62	9136
NM_200853	1086	380	3628
NM_213112	1705	52	6240
NM_001006029	937	25	3430
NM_001098737	1454	22	5336
NM_001258317	1001	123	3562
NM_001014331	1740	127	6278
NM_212749	1287	30	4706
NM_001029958	3179	253	11444
NM_199659	3285	97	11978
NM_213375	2136	48	7798
NM_001020604	1864	128	6712
NM_001017755	893	18	3258
NM_173288	1300	53	4716
NM_001020614	1610	16	5888
NM_001045487	4714	102	17174
NM_200226	1293	13	4724
NM_199867	1709	23	6238
NM_001003466	1701	252	5978
NM_001013266	3838	34	14022
NM_001013309	2481	37	9048
NM_001045231	847	7	3088
NM_001020602	2905	127	10488
NM_214708	2905	27	10584
NM_001013476	709	25	2564
NM_001001941	4089	40	14882
NM_201013	1515	55	5460
NM_182967	2119	29	7684
NM_200966	1456	19	5280
NM_001002551	1450	157	5116
NM_001045145	2211	290	7744
ENSDART00000131354	777	33	2790
NM_001045285	2212	367	7662
NM_001159314	4450	56	16086
NM_212727	2398	26	8672
NM_001037805	3692	80	13310
NM_200860	1037	18	3742
NM_213320	1347	60	4822
NM_001109706	1257	16	4534
NM_001020774	3642	59	13114
NM_001159988	731	6	2638
NM_131524	2159	41	7766
NM_200168	2286	54	8208
NM_001115057	1765	25	6348
NM_001002298	3563	62	12798
NM_001017585	968	11	3482
NM_001030123	7267	78	26136
NM_213026	2090	78	7460
NM_001002346	1220	38	4362
NM_001077583	2566	212	9040
NM_001245968	5678	88	20384
NM_001014344	2451	138	8688
ENSDART00000136969	741	112	2556
NM_001020779	1342	37	4792
NM_199666	1767	129	6226
NM_200587	4087	71	14622
NM_001076651	677	61	2372
NM_199808	1715	72	6078
NM_213318	4038	46	14432
NM_183072	3116	25	11146
NM_001003609	3381	23	12094
NM_001003596	1010	37	3582
NM_200727	771	18	2744
NM_001077330	778	6	2780
NM_001045456	687	22	2438
NM_200503	2526	51	8994
NM_200199	1934	45	6880
NM_201486	2955	75	10504
NM_001007323	2433	46	8664
NM_001278600	4540	48	16202
NM_001007777	1542	41	5476
NM_001079995	2160	62	7664
NM_001347671	8822	174	31364
NM_200644	3333	49	11858
NM_201147	614	7	2184
NM_001002865	966	43	3402
NM_001288652	5433	85	19288
NM_200800	1459	68	5134
NM_200848	573	51	1992
NM_200934	1741	366	5840
NM_001024812	2484	86	8768
NM_001128282	1520	29	5386
NM_200485	1713	77	6024
NM_001024951	3190	135	11224
NM_001002678	1595	23	5652
NM_001013453	1298	23	4590
NM_001002304	2515	37	8900
NM_199589	2042	38	7214
NM_001113608	864	16	3052
NM_001007380	910	34	3196
NM_212610	1800	23	6366
NM_201150	2663	61	9390
NM_001164027	4642	51	16422
NM_131763	1129	12	3994
NM_001161470	3571	69	12586
NM_205565	2948	42	10400
NM_213456	2300	116	8026
NM_001020735	2119	323	7172
NM_131483	1907	119	6622
NM_182865	3807	34	13422
NM_131002	5176	107	18182
NM_199704	1853	143	6404
NM_213517	1650	21	5806
NM_001089517	1960	55	6866
NM_001079994	2514	137	8740
NM_200109	3693	52	12984
NM_001122785	3949	65	13872
NM_212724	1798	24	6318
NM_001007051	4320	161	15076
NM_001159668	2535	272	8666
NM_213166	1206	41	4210
NM_200938	2277	528	7496
ENSDART00000141903	4614	213	16046
NM_001328387	3039	34	10660
NM_199727	2361	141	8158
NM_001045297	1889	286	6352
NM_001017767	1349	45	4694
ENSDART00000157715	831	210	2706
NM_001005778	1657	303	5506
NM_199631	2191	425	7248
NM_001045449	1494	24	5202
NM_001005939	1095	29	3798
NM_200661	1285	51	4440
NM_001045444	4920	291	16898
NM_001320439	3485	38	12136
NM_001045000	1991	22	6920
NM_001122846	851	11	2956
NM_001082893	708	118	2350
NM_213444	2472	33	8584
NM_001033718	3301	184	11322
NM_001045274	1696	37	5874
NM_199754	2237	8	7786
NM_001039994	2532	43	8778
NM_001075108	2340	52	8092
ENSDART00000155491	569	278	1702
NM_001030125	2366	363	7868
NM_199219	2744	54	9492
NM_001003864	2199	52	7598
NM_001007765	2515	29	8720
NM_200383	1275	11	4424
NM_001017793	1138	125	3832
NM_001007318	4073	57	14104
NM_001256713	547	111	1790
NM_199875	1809	24	6258
NM_001002453	1305	87	4444
NM_001348480	1984	70	6818
NM_201018	1382	18	4778
NM_001313822	4510	138	15510
NM_001256628	2640	107	9052
NM_001024461	3736	53	12898
NM_001080751	1766	58	6058
NM_001089356	2793	98	9572
NM_001013271	1449	21	4994
NM_001114429	3081	54	10600
NM_200170	2457	55	8434
NM_001003523	743	21	2546
NM_200598	2739	247	9206
NM_213091	3362	50	11548
NM_212957	1163	66	3946
NM_131210	4337	328	14624
NM_001326377	1797	105	6090
NM_199914	1523	31	5218
NM_001160409	1279	45	4362
NM_207055	2612	48	8952
NM_199934	980	17	3358
NM_001030259	2863	49	9810
NM_201200	2559	528	8284
NM_001030074	4923	500	16444
NM_001077716	2924	48	10014
NM_214749	1151	77	3882
NM_213227	3858	36	13224
NM_001098487	1677	21	5740
NM_001328537	1995	21	6828
NM_131017	1245	18	4254
NM_201507	2049	49	6980
NM_001002669	1522	46	5174
NM_001316731	2096	23	7160
NM_001003440	912	27	3098
NM_131877	2918	44	9954
NM_001044967	1716	31	5848
NM_001082934	1762	22	6010
NM_001039974	1606	325	5172
NM_001017880	632	11	2152
NM_001020641	2912	164	9802
NM_001001886	4049	168	13688
NM_001034176	3303	166	11130
NM_001328563	2587	159	8688
NM_001326402	2615	47	8894
NM_001014370	2623	71	8896
NM_001281468	7513	74	25608
NM_201181	1730	11	5902
NM_213035	1211	172	3966
NM_001242995	3315	57	11268
NM_200428	1622	50	5490
NM_001040389	2360	75	7976
NM_001044867	2552	55	8650
NM_001202424	1057	14	3588
NM_001327885	3533	74	11958
NM_200355	1859	88	6242
NM_001007376	1010	47	3390
NM_001002608	1591	42	5372
NM_001013519	1125	232	3596
NM_001245035	755	17	2550
NM_213229	2088	379	6718
NM_001122845	1861	87	6238
NM_001171033	1440	29	4864
NM_213308	1844	77	6186
NM_199681	962	103	3164
NM_001139438	2786	30	9430
NM_001002635	2328	85	7818
NM_001025175	1207	109	3984
NM_200245	1925	87	6438
NM_199899	1690	22	5706
NM_200889	2285	41	7700
NM_130931	1981	17	6694
NM_001080193	4921	107	16562
NM_200974	1246	24	4192
NM_200784	682	61	2246
NM_001105705	1285	21	4324
NM_001045230	1680	65	5610
NM_001128779	384	153	1144
NM_001077254	3273	74	10980
NM_001202442	5407	56	18204
NM_001089409	3718	74	12482
NM_001346251	1004	8	3382
NM_213539	3753	113	12558
NM_201458	2189	382	7006
NM_200118	2447	54	8202
NM_001076595	1692	198	5510
NM_212738	2814	385	9108
NM_001020627	2127	19	7156
NM_001080202	3733	216	12364
NM_001003886	1163	51	3868
NM_131878	1123	12	3772
NM_001347897	3250	95	10852
NM_001002040	1168	22	3912
NM_001013504	1902	42	6358
NM_001109826	1455	97	4798
NM_001020765	1554	75	5152
NM_001076665	2039	53	6800
NM_001003874	2430	63	8104
NM_212815	1699	183	5524
NM_001014351	1745	43	5816
NM_001014350	2596	167	8548
NM_001045373	667	35	2204
NM_001083016	2768	70	9216
NM_001013456	430	28	1414
NM_201073	617	15	2054
NM_131800	1345	13	4496
NM_131386	4851	102	16160
NM_001089365	1213	100	3966
NM_200970	1222	74	4020
NM_001001591	2229	283	7184
NM_173268	2832	138	9346
NM_207049	1806	181	5866
NM_212655	3273	38	10904
NM_001002638	1782	25	5932
NM_001309438	2774	65	9206
NM_213295	2088	172	6800
ENSDART00000135523	551	78	1760
NM_001327857	1223	34	4044
NM_001324549	3503	99	11580
NM_213073	2644	40	8770
NM_001077325	1874	80	6164
NM_199931	1406	34	4650
NM_001003491	1847	26	6126
NM_001020535	1032	14	3422
NM_001111150	5297	132	17504
NM_001076748	2222	34	7362
ENSDART00000173730	1143	99	3702
NM_001040048	1340	24	4428
NM_001077316	1631	40	5376
NM_001044852	3685	42	12194
NM_001031669	1133	10	3750
NM_212983	2873	42	9482
NM_001161497	538	11	1770
NM_212696	2164	27	7134
NM_213389	2057	150	6656
NM_001017634	1660	99	5392
NM_001002714	1142	29	3742
NM_001110022	2604	27	8570
NM_001126425	1828	38	5996
NM_131427	2914	29	9586
NM_212961	1236	20	4058
NM_200823	5471	244	17792
NM_001030067	2565	70	8380
NM_001177745	2101	48	6870
NM_001145581	2075	84	6748
NM_001328429	3660	68	11982
NM_152953	2185	404	6788
NM_001202512	2539	171	8186
NM_001006019	1571	30	5140
ENSDART00000152259	934	189	2884
NM_199557	1831	17	6006
NM_213496	2276	42	7442
NM_214782	2049	135	6600
NM_001013303	1808	38	5904
NM_001001823	2792	190	8978
NM_205654	2634	42	8606
NM_213142	1216	20	3972
NM_001305568	988	35	3208
NM_001013352	1991	39	6490
NM_001017577	853	82	2714
NM_212730	1952	70	6328
NM_001083849	2503	48	8154
NM_199849	1880	44	6114
NM_213352	1445	20	4710
NM_001077760	3124	70	10150
NM_001177447	2699	175	8654
