#transcript	length	unique_read_num	multiple_read_num
NM_001328073	922	1730	82
NM_001012373	2320	4356	202
NM_001159988	731	1364	72
NM_001030114	878	1626	98
NM_205707	3912	7302	372
NM_001004591	1674	3133	150
NM_199845	1826	3422	158
NM_212730	1952	3581	246
NM_001007055	1328	2459	144
NM_212905	2955	5522	270
NM_001017759	1100	2050	106
NM_001024379	1529	2813	182
NM_200208	1358	2527	132
NM_001007341	1983	3684	198
NM_201588	2454	4560	242
NM_205638	2794	5203	264
NM_001146014	5158	9614	472
NM_001005604	4459	8316	398
NM_001089388	1703	3142	186
NM_207088	1486	2737	166
NM_200445	2968	5523	274
NM_001020824	2211	4140	178
NM_213505	2569	4791	224
NM_131296	4077	7602	352
NM_001030241	823	1541	64
NM_001348086	3187	5911	304
NM_001080044	12274	22855	1078
NM_001123324	1867	3485	154
NM_001039994	2532	4709	226
ENSDART00000135123	1002	1862	90
NM_131553	2511	4643	248
NM_001077739	2827	5285	220
NM_001007132	626	1163	56
NM_001013556	1409	2620	120
NM_001079998	1535	2819	162
NM_200246	1028	1906	90
NM_001006010	954	1778	74
NM_201273	1580	2889	176
NM_001039064	498	904	62
NM_001008609	1784	3306	154
NM_001110102	3230	5934	326
NM_001100007	2826	5215	262
NM_001080563	3816	7038	356
NM_001045182	1962	3638	162
NM_001017914	3134	5774	294
NM_212995	1869	3390	228
NM_213337	2643	4833	280
NM_001002222	5860	10736	600
NM_001005985	1554	2877	126
NM_199705	1618	2968	158
NM_001113609	702	1314	42
NM_001003842	1769	3268	148
NM_213425	2424	4447	226
NM_001291422	2656	4841	270
NM_001002548	937	1722	80
ENSDART00000173867	465	858	36
NM_001089344	2458	4467	258
NM_001089355	2322	4245	218
NM_001005929	3756	6913	306
NM_001002711	948	1744	78
NM_001076751	1917	3480	204
NM_001082994	4176	7739	278
NM_201142	2972	5418	286
NM_207090	1770	3222	174
NM_001006070	1652	3011	154
NM_200545	1742	3191	146
NM_131052	2847	5169	280
NM_212646	1189	2213	60
NM_199924	1099	1984	112
NM_001122698	2380	4284	246
NM_001328361	1780	3242	144
NM_001001591	2229	4009	230
NM_200219	618	1104	70
NM_001077330	778	1408	68
NM_212803	2808	5073	248
NM_001025165	1981	3595	156
NM_001045352	724	1292	76
NM_199883	2615	4723	218
NM_212578	2349	4239	198
NM_001327819	623	1112	64
NM_200554	1243	2208	138
NM_001076570	2853	5149	234
NM_212898	2012	3627	168
NM_001079662	1290	2279	154
NM_001008400	3157	5700	252
NM_214750	1839	3288	178
NM_001076569	1891	3380	184
NM_001044797	917	1641	86
ENSDART00000170317	940	1712	58
NM_001166205	3776	6810	296
NM_001256642	2341	4164	232
ENSDART00000133251	551	1027	6
NM_001326402	2615	4703	198
NM_001079952	2326	4159	200
NM_200820	1679	2938	208
NM_001082796	1958	3437	226
NM_131877	2918	5230	228
ENSDART00000148966	6461	11573	510
NM_200327	1832	3281	142
NM_001290336	2971	5262	288
NM_001114471	1460	2587	140
NM_001017557	2069	3669	190
NM_001044793	3240	5696	340
NM_001004001	2067	3722	126
NM_001123234	6030	10598	622
NM_001002553	665	1156	80
NM_001080656	3266	5762	308
NM_001003570	3310	5856	294
NM_001034986	9579	16893	898
NM_001045161	3825	6859	242
NM_213453	1894	3341	174
NM_001017883	1238	2159	138
NM_001099226	2870	5048	276
NM_001143933	1434	2557	102
NM_001080615	788	1349	112
NM_201291	1505	2668	122
NM_001017696	1057	1865	94
NM_001002190	968	1718	76
NM_001013278	3662	6402	384
NM_201033	6419	11307	564
NM_001098487	1677	2952	148
NM_001004605	2810	4894	300
NM_213033	513	910	38
NM_001029971	1295	2284	108
NM_199628	1738	3029	180
NM_200832	768	1363	54
NM_001326693	2839	4968	268
NM_001089409	3718	6509	342
NM_001002436	950	1628	122
NM_212592	1080	1858	130
NM_001099977	3967	6970	326
NM_001037391	2787	4889	236
NM_173271	638	1111	62
NM_130949	1712	2971	176
NM_200060	2167	3779	204
NM_001006030	1086	1874	122
NM_001305464	5285	9177	536
NM_001302470	680	1219	30
NM_131621	4159	7322	316
NM_001114445	1403	2439	134
NM_200591	872	1521	78
NM_200464	4852	8466	430
NM_201178	2209	3839	210
NM_173229	2150	3697	242
NM_001002692	2622	4578	224
ENSDART00000152882	728	1285	48
NM_001003878	1843	3219	154
NM_200674	2239	3872	222
NM_001002480	1463	2540	132
NM_001045145	2211	3846	192
NM_001089498	2868	4985	250
NM_131429	1906	3317	162
NM_001089365	1213	2100	114
NM_001145555	4674	8061	470
NM_001105600	1238	2157	102
NM_200336	1469	2538	142
NM_200278	2298	3983	208
NM_001123012	5322	9200	506
NM_001166155	1547	2698	122
NM_001114686	7222	12614	548
NM_001040361	3058	5311	260
NM_001003885	2186	3731	250
NM_200075	1796	3066	198
NM_201448	1641	2808	174
NM_001025186	1368	2371	114
NM_001080041	2858	4916	274
NM_199597	3221	5593	256
NM_198807	2455	4225	232
NM_001076631	1988	3412	196
NM_001098775	928	1586	98
ENSDART00000152259	934	1598	96
NM_001007369	2961	5107	260
NM_001033596	912	1583	70
NM_001004672	2404	4129	226
NM_213500	1856	3186	176
NM_001007337	2797	4799	264
NM_201003	2854	4878	288
NM_001082823	3440	5932	294
NM_001089466	4316	7445	362
NM_001003747	1890	3216	198
NM_001128274	1922	3290	180
NM_001005992	1444	2482	124
NM_001080629	878	1509	72
NM_201501	2246	3844	200
NM_001077212	3825	6503	382
NM_213021	826	1394	92
NM_001002875	1931	3299	172
NM_199777	3081	5238	294
NM_213415	3487	5938	322
NM_001004552	3649	6165	378
NM_001013309	2481	4252	196
NM_001017585	968	1669	66
NM_214801	1206	2059	102
NM_212974	2185	3714	200
NM_198909	1142	1945	100
NM_001017359	3189	5452	258
NM_001002658	2381	4036	226
NM_001202416	2076	3471	238
NM_001199755	1986	3324	224
ENSDART00000164693	781	1343	52
NM_001089544	1215	2077	92
NM_001020761	775	1309	74
NM_213210	1339	2269	120
NM_200113	2056	3438	226
NM_001109824	2105	3566	184
NM_200579	1034	1739	102
NM_198371	2241	3785	204
NM_001030104	1614	2694	178
NM_199618	3534	5998	290
NM_001077391	2420	4069	236
NM_001013499	1530	2585	136
NM_001044320	3758	6338	344
NM_001007289	1332	2258	110
NM_001202420	3825	6493	306
NM_131221	2209	3748	178
NM_199748	1245	2090	122
ENSDART00000156583	568	975	34
NM_131539	2481	4190	216
NM_001142583	1186	2004	102
NM_200908	2479	4205	196
NM_001083826	3151	5252	340
NM_212765	5087	8553	470
NM_200691	1608	2717	132
NM_207061	1344	2257	124
NM_001114884	1869	3151	158
NM_001313822	4510	7552	432
NM_213307	1204	2052	76
NM_001002179	2637	4472	184
NM_213286	2112	3531	198
NM_213544	1420	2376	130
NM_212611	2465	4075	274
NM_201486	2955	4946	264
NM_001076664	1139	1902	106
NM_001017690	980	1633	94
NM_001014352	1541	2569	146
NM_199931	1406	2347	130
NM_200135	1729	2900	146
NM_001326447	1381	2324	106
NM_001040004	2042	3403	184
NM_001122700	2703	4549	198
NM_001077559	1740	2911	144
NM_001002316	2358	3936	204
NM_213301	1976	3355	114
NM_213221	2272	3805	182
ENSDART00000154790	5086	8484	438
NM_001076745	3661	6087	334
NM_212980	2131	3557	180
NM_001017755	893	1488	76
NM_001002366	1347	2242	116
NM_001256256	1089	1805	100
NM_001197257	2963	4883	294
NM_001082878	2415	4027	188
NM_001327756	1416	2335	136
NM_001044753	2097	3449	210
NM_183072	3116	5107	326
NM_001007411	2246	3732	184
NM_001008654	2425	4018	210
NM_001257146	3878	6400	354
NM_001004653	396	643	46
NM_001033752	3179	5247	282
NM_001045845	1245	2017	146
NM_001076755	1410	2297	152
NM_131438	1619	2723	88
NM_201347	8416	13818	786
NM_001089330	2519	4184	186
NM_213411	2414	3984	202
NM_001030234	1232	2044	92
NM_131891	2745	4520	238
NM_001002635	2328	3813	222
NM_001199768	8455	13924	718
NM_199638	2032	3384	134
NM_001013306_2	1888	3177	88
NM_001161414	1060	1707	126
NM_001200039	3044	5012	250
NM_001004593	1842	3020	164
NM_194402	2117	3464	192
NM_001123373	10507	17303	842
NM_213164	2482	4051	230
ENSDART00000157715	831	1367	66
NM_001328705	1952	3222	144
NM_001114580	3020	4955	250
NM_001008580	2391	3921	198
NM_001006068	1568	2553	148
NM_001007409	1741	2838	160
NM_199682	2798	4535	278
NM_200578	1366	2215	134
NM_001002401	852	1384	80
NM_173274	3596	5886	290
NM_200783	1802	2984	110
NM_001089372	757	1235	64
NM_201345	1738	2820	162
NM_213378	1885	3080	154
NM_001110011	2852	4608	284
NM_001013447	2508	4059	242
NM_001002678	1595	2668	66
NM_001005593	603	968	64
NM_180973	3114	5095	226
NM_001164240	1705	2864	48
NM_001123232	3233	5231	288
NM_001003473	1617	2610	148
NM_001017630	1644	2644	156
NM_001037562	1429	2309	124
NM_001198743	1136	1854	80
NM_001002092	1841	2986	148
NM_213063	2891	4608	310
NM_001114431	2284	3697	188
NM_001130597	765	1223	78
NM_001002488	1771	2837	174
NM_001030125	2366	3826	196
NM_001017665	1836	2927	192
NM_205594	1460	2318	162
NM_001173501	2284	3629	250
NM_131702	2559	4131	212
NM_001007384	1474	2363	138
NM_001040044	1406	2307	78
NM_212738	2814	4502	268
NM_131885	2879	4680	200
NM_001005390	1442	2318	126
NM_001024439	820	1318	70
NM_200259	1808	2926	134
NM_001122708	1651	2669	124
NM_001201453	4934	7872	472
NM_199864	1251	2024	90
NM_213167	2432	3856	252
NM_201464	2208	3533	194
NM_212689	1736	2769	160
NM_212872	1759	2914	52
ENSDART00000147589	854	1392	48
NM_001100147	2042	3343	100
NM_001077729	2615	4157	252
NM_001328385	6150	9864	504
NM_131294	747	1189	70
NM_213506	2944	4643	318
NM_001045377	1028	1654	78
NM_001114744	2525	4015	238
NM_212857	1239	1972	114
NM_001002872	2152	3415	206
NM_001329908	1720	2704	190
NM_001003523	743	1184	66
NM_001113608	864	1381	72
NM_001113625	3051	4848	282
NM_001013445	2351	3729	224
NM_001282140	696	1104	66
NM_001013463	695	1134	34
NM_001012249	804	1269	82
NM_201006	2003	3196	168
NM_001145687	1497	2395	118
NM_199433	1909	2983	220
NM_001017575	892	1424	70
ENSDART00000155652	885	1392	90
NM_200333	1973	3106	196
NM_001014344	2451	3862	238
NM_001039977	2636	4142	266
NM_001025485	3454	5461	314
NM_200229	1512	2418	110
NM_001113620	2526	4014	208
NM_001347671	8822	13864	880
NM_198374	2069	3260	194
NM_001123290	1196	1890	106
NM_213477	2073	3288	168
NM_199735	2583	4058	248
NM_001030255	1527	2413	130
NM_213524	3052	4754	328
NM_001105124	1299	2053	108
NM_001004664	3713	5911	264
NM_200147	1791	2806	172
NM_197942	1710	2710	132
NM_001002649	4407	6885	438
NM_001003614	1782	2803	158
NM_200958	1832	2881	162
NM_001113646	1218	1897	126
NM_200683	2389	3749	214
NM_001114912	1752	2778	128
NM_201309	2747	4272	276
NM_001017555	3166	4957	282
NM_001201348	1077	1697	84
NM_207057	2564	4022	216
NM_001006088	1564	2461	124
NM_001003490	1192	1858	112
NM_212991	2283	3569	202
NM_001002477	979	1533	82
NM_001320326	2130	3313	200
NM_001109741	1428	2227	128
NM_001326453	1125	1756	98
NM_001089415	3961	6183	344
NM_199989	1646	2564	148
NM_200789	1179	1809	132
NM_199715	1524	2384	124
NM_205608	1148	1788	100
ENSDART00000092348	7564	11728	686
NM_001122845	1861	2925	128
NM_199688	1362	2102	132
NM_001045450	616	956	54
NM_001326391	3069	4875	154
NM_001077315	1658	2580	134
ENSDART00000148492	826	1276	76
NM_200486	2020	3128	178
NM_001128341	2367	3651	220
NM_001328516	2520	3893	224
NM_001135579	1221	1882	112
NM_212767	1712	2629	166
NM_001007299	2250	3460	212
NM_001161749	2864	4476	198
NM_131415	3561	5511	298
NM_001076629	1060	1631	98
NM_001014309	1903	2947	156
NM_212621	2245	3441	214
NM_001327759	8496	13066	764
NM_001018126	4253	6577	346
NM_001003526	2554	3968	184
NM_001080161	958	1485	70
NM_001008603	1538	2364	130
NM_001003494	1394	2158	102
NM_001115142	1219	1894	82
NM_201510	2019	3068	202
ENSDART00000173445	1190	1829	98
NM_131760	1239	1908	98
NM_001302254	1824	2766	186
NM_200157	2789	4255	258
NM_001111176	2020	3121	144
NM_200340	1215	1841	122
NM_001044932	4186	6364	398
NM_001029960	2383	3658	190
NM_001202447	4821	7297	480
NM_001005941	1106	1686	98
NM_200095	2389	3639	210
NM_199700	1578	2416	126
NM_001128817	1072	1594	132
NM_001145567	612	949	36
NM_001130587	667	1017	56
NM_001003503	1289	1949	124
NM_001327845	953	1403	128
NM_001017833	1224	1843	122
NM_001020749	1069	1600	116
NM_001326353	4012	6127	312
NM_001005391	6517	9846	608
NM_001045210	3062	4565	346
NM_001313694	2942	4451	262
NM_001005601	876	1333	70
NM_214794	1515	2281	144
NM_001326472	5568	8417	488
NM_001122704	1034	1555	98
NM_001204179	2646	3956	274
NM_001310843	983	1485	84
NM_200070	1947	2944	160
NM_001128676	1476	2233	118
NM_001003538	988	1483	90
NM_001328344	2395	3591	220
NM_001122846	851	1288	66
NM_199696	1684	2545	134
ENSDART00000160117	984	1497	66
NM_001005937	2939	4416	252
NM_201121	1388	2084	118
NM_212892	1324	1948	150
NM_200482	1791	2670	168
NM_212615	1918	2888	150
NM_212664	3192	4698	354
NM_001007303	574	854	54
NM_001100057	2141	3210	176
NM_001003530	833	1235	82
NM_001006081	1152	1723	98
NM_001145693	2939	4380	264
NM_001024813	2689	4038	210
NM_001166123	696	1040	58
NM_001127256	897	1341	74
NM_199277	3019	4469	284
NM_001123374	1357	2036	100
NM_131080	883	1301	88
NM_178288	3293	4973	204
NM_001128241	2468	3655	224
NM_001037122_2	1162	1711	114
NM_001109848	1671	2503	120
NM_001077630	1487	2212	122
NM_001083068	4638	6911	368
ENSDART00000132981	967	1421	96
NM_001013474	1318	1913	152
NM_001015059	1592	2312	182
NM_001030102	2046	3029	176
NM_001002115	1407	2056	148
NM_199647	3435	5077	302
NM_199733	2403	3607	154
NM_001040370	1731	2559	150
NM_001017862	1611	2401	120
NM_001045142	3062	4475	316
NM_001079963	1623	2413	126
NM_194396	2098	3088	186
NM_001013507	2019	2960	190
NM_001020583	2851	4230	218
NM_001037684	2136	3127	204
NM_001004635	1079	1596	86
NM_001301329	804	1168	84
NM_001328511	788	1151	76
NM_001002112	1354	1983	124
ENSDART00000136665	751	1080	86
NM_001044946	2412	3469	274
NM_200557	2123	3124	170
NM_001159838	495	716	52
NM_001008583	2757	4044	230
NM_199274	2619	3849	210
ENSDART00000158081	792	1187	40
NM_001018153	3309	4825	300
NM_001145241	1121	1622	114
NM_212708	2973	4370	234
NM_200744	1240	1800	120
NM_001080630	2172	3175	188
NM_001034978	2408	3492	236
NM_001079988	1867	2726	164
NM_001025537	2209	3258	156
NM_001082805	5293	7692	484
NM_001080169	5003	7297	430
NM_001214910	4538	6587	418
NM_131886	2252	3266	210
NM_180965	852	1231	84
NM_001083564	2675	3877	248
NM_200810	1479	2170	110
NM_001102570	3688	5364	316
NM_001245968	5678	8257	484
NM_001033721	4293	6268	340
NM_001128230	4979	7181	480
NM_213369	1243	1794	118
NM_001024207	2931	4244	264
NM_200505	2272	3307	186
NM_001077271	2587	3726	250
NM_001002526	995	1455	74
NM_001118900	3181	4617	270
NM_001042687	3427	4961	302
NM_001327927	1583	2261	170
NM_001045190	549	775	68
NM_001110466	2714	3925	242
NM_001025171	1306	1877	128
NM_212985	1619	2319	166
NM_001045085	7593	11059	594
NM_213386	2179	3156	188
NM_001104945	1217	1749	118
NM_199713	3145	4567	256
NM_001003562	2503	3602	236
NM_001276281	2921	4194	284
NM_200254	2016	2938	150
NM_001002221	1378	1980	130
NM_001089532	3119	4489	284
NM_001199952	1405	2110	40
NM_207087	1268	1810	130
NM_200823	5471	7848	522
NM_200330	4462	6400	426
NM_001111162	2367	3413	206
NM_001003871	1894	2760	132
ENSDART00000147842	1993	2969	72
NM_001327875	6873	9886	588
NM_214804	1692	2428	150
NM_001033099	1121	1610	98
NM_001017874	1045	1486	106
NM_001309329	4717	6721	458
NM_001012496	1532	2146	184
NM_001044886	936	1339	84
NM_001126461	3408	4897	284
NM_212931	1413	2004	144
NM_001080670	1980	2820	188
NM_199516	2304	3269	230
NM_001040348	3172	4536	274
NM_001080046	2561	3658	224
NM_001045060	1273	1815	114
NM_001014332	3296	4694	300
NM_001002151	2042	2925	166
NM_001099237	2703	3832	258
NM_001076708	2496	3512	264
NM_001160346	1433	2051	116
NM_001003864	2199	3122	202
NM_001271624	3634	5126	366
NM_001172637	405	580	32
ENSDART00000131433	484	711	20
NM_001044852	3685	5154	410
NM_001040322	1273	1790	132
NM_001003577	873	1244	74
NM_001199724	3453	4913	300
NM_001030094	1873	2613	214
NM_001030177	1882	2658	180
NM_206830	2269	3207	212
NM_130960	1371	1927	138
NM_001351651	2371	3353	216
NM_001020694	404	588	20
NM_001305567	2054	2894	194
NM_205607	2074	2916	200
NM_001003487	1165	1638	112
ENSDART00000165635	237	350	6
NM_213187	1199	1679	122
NM_001105130	1541	2170	144
NM_199794	1804	2548	160
NM_199900	6867	9699	604
NM_200712	1365	1943	104
NM_001017639	1424	2003	132
NM_001190485	2412	3411	204
NM_001007344	1520	2094	184
NM_001045362_2	700	993	56
NM_001002038	1984	2794	178
NM_001077254	3273	4612	286
NM_001017360	2498	3486	250
NM_200167	2405	3429	164
NM_200039	2248	3175	182
NM_001039810	3560	5014	302
NM_001003537	1750	2465	148
NM_001126465	4557	6397	406
NM_001045127	1312	1846	112
NM_001328002	1471	2076	118
ENSDART00000127093	1794	2560	114
NM_200708	1633	2258	176
NM_001110475	2295	3204	214
NM_001002592	1372	1931	112
NM_001045373	667	935	58
NM_001089386	918	1264	102
NM_001020773	3171	4461	256
NM_001126435	1877	2631	160
NM_212992	1867	2578	196
NM_199619	1540	2193	94
NM_200952	1832	2569	150
NM_200549	1620	2256	148
NM_001077580	1948	2719	170
NM_001111189	1894	2618	188
NM_001003596	1010	1388	108
NM_199926	2178	3018	208
NM_001080003	1746	2419	166
NM_130944	3567	4953	328
NM_200244	1210	1689	102
NM_001256665	1213	1703	92
NM_001044343	2538	3549	206
NM_001005993	1416	1989	104
NM_001077295	786	1101	60
NM_001327999	1980	2743	180
NM_001002071	1135	1565	110
NM_200089	4068	5613	386
NM_199702	2351	3238	228
NM_001044859	599	825	58
NM_213320	1347	1845	140
NM_198209	1143	1572	112
NM_001037226	1122	1593	60
NM_001077156	2630	3640	234
NM_001160291	769	1052	80
ENSDART00000155847	645	899	50
NM_001202512	2539	3515	218
ENSDART00000080064	1738	2421	134
NM_001044929	960	1327	84
NM_001001403	4083	5603	398
NM_001003440	912	1261	78
NM_001005585	1104	1542	78
NM_001037384	1567	2164	134
NM_201508	1982	2756	148
NM_212792	1801	2474	164
NM_199899	1690	2322	150
NM_001029958	3179	4385	264
NM_001003539	861	1153	106
NM_001007361	1550	2104	162
NM_001002226	1401	1932	116
NM_001045090	3702	5085	326
NM_001123010	3338	4597	280
NM_001083066	5064	6932	464
NM_001045412	1411	1940	120
NM_001004563	2658	3620	258
NM_199799	1813	2472	172
NM_001077581	1988	2738	160
NM_200298	785	1051	92
NM_214767	2891	3983	224
NM_001045420	994	1424	22
NM_001004581	2618	3583	224
NM_212659	2024	2777	166
NM_001017589	1107	1538	70
NM_205597	1869	2542	170
NM_001080185	3310	4489	310
NM_213375	2136	2898	198
NM_001126422	735	1012	52
NM_203460	1484	2011	136
NM_213321	1808	2483	132
NM_001328259	6096	8309	506
NM_213309	1812	2437	182
NM_201031	1453	1972	126
NM_001030129	1762	2389	154
NM_001007777	1542	2118	104
NM_212654	1983	2686	170
NM_001020609	1111	1506	94
NM_001159971	2609	3501	256
NM_001163988	1482	1992	142
NM_001017718	3812	5153	334
NM_001128726	1211	1629	114
NM_001004115	1881	2555	152
NM_199732	1540	2064	152
NM_001327765	2128	2878	184
NM_001161497	538	716	58
NM_001001838	906	1223	80
NM_001328116	3812	5164	316
NM_001020774	3642	4914	318
NM_001327754	2519	3429	188
NM_173259	3050	4108	268
NM_001002681	1431	1919	134
NM_001006006	1420	1905	132
ENSDART00000155760	1509	2025	138
NM_001002161	1928	2593	168
NM_001045297	1889	2563	142
NM_199690	1820	2418	188
NM_199625	3056	4124	250
NM_001013528	1199	1605	110
ENSDART00000135407	541	717	56
ENSDART00000080689	668	916	38
NM_001089519	6405	8626	516
NM_001305612	714	959	60
ENSDART00000156044	1157	1571	80
ENSDART00000151552	609	823	46
NM_001003552	2553	3396	242
NM_001025471	1825	2435	164
NM_001077584	2279	3011	234
NM_130928	1036	1403	72
NM_213108	1726	2299	152
ENSDART00000151548	841	1134	60
NM_214783	1935	2553	192
NM_001013273	3625	4776	364
NM_200485	1713	2252	176
ENSDART00000167802	466	634	26
NM_200051	1710	2285	136
NM_001105597	940	1274	56
NM_001080640	1053	1413	76
NM_001007765	2515	3308	246
NM_001144784	1844	2441	164
NM_001002200	1295	1721	108
NM_200022	1656	2195	140
NM_001020622	2366	3116	220
NM_200210	1247	1669	88
NM_001014292	3410	4465	338
NM_001004675	823	1073	86
NM_213468	1806	2407	134
NM_205680	1531	2046	108
NM_001077552	2694	3549	240
NM_001005306	1593	2074	166
NM_001076579	2239	2942	204
NM_001083547	2840	3752	236
NM_001007327	2489	3293	202
NM_200877	2488	3224	266
NM_001326393	905	1179	90
ENSDART00000115275	1332	1759	108
NM_200134	2010	2635	180
NM_001018144	3430	4485	318
NM_001006079	1738	2273	160
NM_001077162	2184	2831	224
NM_001045189	3732	4850	364
NM_001004584	3404	4434	318
NM_001037667	6656	8668	622
NM_001003471	1421	1868	114
NM_001045288	1860	2408	186
NM_199718	2165	2847	168
NM_213431	1914	2501	162
NM_001163298	4004	5188	380
NM_201112	1531	2055	74
NM_199876	1622	2132	122
NM_198878	5139	6746	388
ENSDART00000156291	2253	2925	202
NM_001113477	2920	3797	250
NM_001003575	2482	3189	250
NM_001327885	3533	4607	288
NM_001160159	2888	3721	278
NM_001110404	1945	2535	158
NM_001045208	3305	4210	364
NM_200630	4425	5742	382
NM_001007438	2155	2758	224
NM_001171067	3834	5051	252
NM_001045048	2846	3698	238
NM_199581	2051	2655	178
NM_205735	3814	4974	292
NM_001204270	2198	2818	216
NM_001160035	721	913	82
NM_001109724	1820	2373	138
NM_001244782	1252	1631	96
ENSDART00000152279	757	962	82
NM_001159821	951	1253	58
NM_001029962	3318	4279	294
NM_001007394	920	1163	104
NM_200910	2539	3264	230
NM_213527	3432	4449	272
NM_001083552	1093	1405	98
NM_212915	2368	3072	184
NM_001075110	2286	2924	218
NM_001327851	6000	7708	538
NM_001030144	1579	2056	114
NM_001002089	1876	2371	206
NM_001100038	2715	3511	218
NM_194412	1846	2393	142
NM_131561	3469	4452	310
NM_001327995	1372	1791	88
NM_001077152	1365	1759	110
NM_001017879	1355	1747	108
NM_213181	1884	2429	150
NM_199561	1952	2496	176
NM_001302785	494	634	42
NM_001113618	1626	2077	148
NM_001077393	3528	4499	328
NM_201147	614	782	58
NM_001007348	1785	2266	176
NM_001082921	1614	2108	100
NM_199663	2883	3680	264
NM_001007321	2558	3275	224
NM_001017610	855	1095	74
NM_001008643	1264	1594	134
NM_201450	3498	4450	330
NM_001003491	1847	2343	180
NM_200266	854	1104	62
NM_001328353	3857	4914	352
NM_001040384	3080	3969	234
ENSDART00000127988	1454	1866	118
NM_201581	1888	2394	182
NM_001003609	3381	4303	308
NM_001163313	2958	3746	284
ENSDART00000153099	760	987	48
NM_213075	3054	3891	268
NM_001003544	1244	1589	102
NM_001013289	830	1074	54
NM_001327894	2118	2703	172
NM_200926	2581	3280	218
NM_212735	2658	3376	226
NM_001003636	948	1186	98
NM_201064	1979	2506	172
NM_200599	2700	3455	196
NM_001080624	2122	2639	230
NM_213194	1617	2068	118
NM_173246	1093	1373	104
NM_001006093	2689	3413	220
NM_201333	2302	2882	226
NM_131023	999	1247	100
NM_199915	1236	1538	128
NM_001077574	1935	2438	170
NM_199674	2253	2828	208
NM_200487	3269	4104	300
NM_001007295	4474	5621	398
NM_001082836	3362	4215	306
NM_001303122	749	926	80
NM_001270595	1235	1534	124
NM_001044329	2758	3440	262
NM_001326490	2753	3474	220
NM_001039974	1606	2079	74
NM_001199766	3606	4590	244
NM_001003525	897	1134	68
NM_001002578	1677	2091	156
NM_001126376	1584	1962	160
NM_173269	854	1060	84
NM_001110519	1962	2465	162
NM_201132	2443	3077	194
NM_200270	1201	1506	102
NM_001030067	2565	3252	182
NM_001002726	3843	4764	376
NM_001045264	2315	2916	180
NM_001030106	1681	2080	168
NM_001327787	3588	4488	308
ENSDART00000156436	511	643	40
NM_131189	4935	6121	468
NM_001114410	2694	3381	214
NM_001017891	1666	2087	130
NM_001020559	651	796	70
NM_001103129	703	875	60
NM_200276	9579	11930	808
NM_001005954	1111	1403	74
NM_001044884	2307	2866	200
NM_001024428	1031	1277	92
NM_213211	1420	1774	108
NM_131210	4337	5382	366
NM_212816	1283	1616	84
NM_001076663	2902	3585	260
NM_212847	1624	2031	120
NM_001328558	3599	4456	310
NM_001089343	801	966	94
NM_131260	1383	1716	114
NM_001328200	1214	1476	130
NM_212895	968	1180	100
NM_001017864	1254	1547	110
NM_001045108	3249	4019	274
NM_001003625	2030	2496	184
NM_001076619	2451	3055	180
NM_199868	4544	5667	328
NM_001328389	2743	3403	212
NM_001002659	1300	1569	144
NM_001017542	1342	1620	148
NM_001082919	1494	1848	120
NM_200055	3406	4222	262
NM_001002423	1529	1878	134
NM_001312898	3324	4086	286
NM_001082941	3750	4622	302
NM_001316693	3720	4562	322
NM_199954	1918	2384	134
ENSDART00000166641	659	821	42
NM_001128258	4300	5256	374
NM_152963	2304	2816	200
NM_001002613	2006	2471	152
NM_001145893	3565	4417	244
NM_001020696	2258	2782	170
NM_200658	2246	2764	172
NM_001017868	1528	1882	114
NM_001003515	1248	1498	132
NM_001320347	2503	3051	216
NM_200793	1576	1904	152
NM_001045426	819	1034	34
NM_001017785	1186	1464	82
NM_001105606	1715	2079	156
NM_001012498	640	764	70
NM_001005942	925	1129	76
NM_001002315	2281	2777	194
NM_001040336	1519	1876	102
NM_001327917	1992	2378	210
NM_200318	1896	2317	146
NM_001003615	1037	1249	98
NM_199765	1761	2131	156
NM_001288652	5433	6574	480
NM_001002319	2329	2839	184
NM_213355	3375	4098	280
NM_001076596	1467	1754	148
NM_001020767	587	707	54
NM_001076567	3388	4061	328
NM_001020671	1757	2150	126
NM_001109704	1646	1998	134
NM_200067	1625	1976	128
NM_131009	1867	2249	168
NM_001127477	3663	4471	270
NM_001326370	950	1149	80
NM_213314	2302	2794	184
NM_200784	682	812	70
NM_001193543	7498	9044	652
NM_001037101	3171	3827	272
NM_001111179	863	1049	66
NM_001077562	2540	3091	190
NM_213308	1844	2209	172
NM_001002323	1305	1568	116
NM_001109702	1708	2028	176
NM_001104936	1898	2251	198
NM_001130791	1756	2089	176
NM_001013548	887	1056	88
ENSDART00000160460	1537	1862	120
NM_199911	2305	2776	196
NM_203461	2526	3006	250
NM_001007431	2111	2545	176
NM_200006	1388	1683	106
NM_001002651	3536	4256	300
NM_200605	1950	2319	192
NM_001128074	2233	2683	192
NM_001128539	1816	2190	148
NM_198911	2905	3530	208
NM_001080064	1765	2099	172
NM_001030203	2803	3352	254
NM_001002108	905	1088	76
NM_001045848	1378	1652	120
NM_001003449	1713	2064	138
NM_001024223	2130	2533	202
NM_001020753	2702	3221	248
NM_001098185	1962	2354	164
NM_001328426	1833	2218	134
NM_001013453	1298	1527	138
NM_001001406	1498	1768	152
NM_001079969	2350	2812	200
NM_131400	2728	3226	268
NM_200383	1275	1533	100
NM_001123312	9056	10822	772
NM_001290146	967	1147	90
NM_001007199	2358	2830	186
