#transcript	length	unique_read_num	multiple_read_num
NM_001110107	2543	35	4726
NM_001005604	4459	182	8164
NM_001076624	2077	282	3604
NM_201473	3504	21	6534
NM_001025513	2375	40	4400
NM_001110281	1286	23	2380
NM_001077780	3539	35	6576
NM_205681	1774	26	3286
NM_001115139	6074	401	10936
NM_001075110	2286	29	4234
NM_001007290	2623	42	4844
NM_203461	2526	47	4658
NM_131539	2481	15	4604
NM_001005991	1388	107	2474
NM_001089398	870	29	1588
NM_001007411	2246	44	4130
NM_001002433	1124	6	2082
NM_001003539	861	21	1576
NM_001348188	6032	36	11150
NM_001017660	1373	4	2542
NM_200442	2785	62	5100
NM_001003603	2076	17	3830
NM_001030235	2960	35	5448
NM_001144040	3707	29	6832
NM_212920	2248	15	4142
NM_001045229	2091	42	3822
NM_001320405	4562	36	8392
NM_001003570	3310	23	6092
NM_001329908	1720	61	3116
NM_001128774	640	95	1086
NM_131790	2984	110	5394
NM_001110225	3904	108	7092
NM_001044793	3240	21	5954
NM_001044859	599	2	1102
NM_001002382	1392	43	2522
NM_001007442	2217	114	3968
NM_001004636	1466	15	2684
NM_201325	2972	67	5398
NM_200048	2178	15	3988
NM_001045340	1739	32	3164
NM_001082864	807	9	1474
NM_001007175	5175	217	9292
NM_001002726	3843	18	7042
NM_001045069	2002	43	3634
NM_001017611	1452	16	2650
NM_001111201	3216	188	5712
NM_201064	1979	28	3600
NM_001303046	842	1	1542
NM_001328196	1004	58	1780
NM_214733	1984	132	3500
NM_001076758	1150	76	2028
NM_001126379	4080	20	7444
NM_001326548	1602	18	2912
NM_200979	2158	58	3888
NM_201499	1996	19	3628
NM_001003734	1294	22	2342
NM_205594	1460	6	2660
NM_213554	1760	5	3208
NM_001030090	1985	15	3606
NM_001002166	5461	67	9890
NM_001080052	3250	100	5824
ENSDART00000134496	592	23	1056
NM_001076596	1467	71	2602
NM_001200037	591	2	1074
NM_001113612	2646	27	4790
NM_001328370	5010	132	8982
NM_199919	4085	33	7390
NM_001142955	937	6	1696
NM_200203	1246	19	2244
NM_001003867	3744	79	6718
NM_001128671	3201	25	5784
NM_001006086	2229	17	4028
NM_001045149	3002	226	5220
NM_194381	1194	42	2122
NM_001030252	1013	16	1818
NM_001020489	1920	16	3460
ENSDART00000169070	921	290	1376
NM_001172419	1381	6	2492
NM_200930	1785	39	3188
NM_214802	3657	86	6518
NM_001013451	3177	118	5618
NM_201508	1982	21	3556
NM_001007432	1945	18	3492
NM_001017914	3134	87	5566
NM_200405	3150	23	5658
NM_001089367	3233	22	5804
NM_001013482	1233	47	2172
NM_199791	2739	13	4916
NM_001305555	3578	34	6404
NM_001045127	1312	29	2330
NM_205564	2359	49	4190
NM_201484	2426	16	4342
ENSDART00000148545	622	219	898
NM_001076571	1577	30	2802
NM_200318	1896	12	3392
NM_001190306	1317	224	2138
NM_001003645	1961	151	3364
NM_212980	2131	11	3808
NM_001164028	4167	24	7442
NM_001003515	1248	14	2222
NM_001076619	2451	69	4322
NM_001083086	2072	110	3602
NM_200248	1752	14	3120
NM_001291933	915	4	1632
NM_207066	1315	41	2310
NM_199670	2073	28	3678
NM_001017618	1660	15	2952
NM_001326495	899	208	1398
NM_001326453	1125	67	1942
NM_001002398	798	7	1418
NM_001123326	2599	32	4608
NM_212915	2368	54	4172
NM_001020524	1550	38	2728
NM_131331	1327	26	2342
ENSDART00000140784	561	5	996
NM_001099448	5050	134	8872
NM_001045190	549	27	952
NM_200451	1793	13	3184
NM_212896	1692	139	2874
NM_205707	3912	64	6894
NM_001076725	657	7	1160
ENSDART00000146474	580	122	908
NM_001002213	851	79	1432
NM_001045453	1620	219	2656
NM_212786	2492	218	4204
NM_001077601	2039	36	3582
ENSDART00000149629	560	211	782
NM_001007453	3273	142	5660
NM_200868	2313	19	4080
NM_001024207	2931	63	5130
NM_001039924	2306	25	4060
NM_200032	2794	61	4886
NM_001080670	1980	25	3476
NM_001077615	2174	20	3824
NM_199927	1828	15	3216
NM_200135	1729	42	3014
NM_201121	1388	14	2438
NM_001099995	552	83	892
NM_001326705	3517	70	6138
NM_001007179	1455	20	2548
NM_001013272	2053	49	3570
NM_001327941	3552	65	6192
NM_001309518	2217	35	3870
NM_001001830	3762	45	6578
NM_201156	2647	36	4624
NM_198980	1454	12	2546
NM_001328145	1821	33	3166
NM_001002046	754	30	1294
NM_212999	3378	153	5778
NM_001002389	2287	63	3952
NM_214743	1873	23	3264
NM_001076638	1942	37	3370
ENSDART00000147325	474	231	600
NM_001045327	658	19	1134
NM_182860	4385	26	7656
NM_001045081	3381	7	5916
NM_001006087	1468	31	2538
NM_213270	2789	114	4762
NM_001100076	1730	36	2988
NM_200033	1726	15	3002
NM_001326391	3069	155	5208
NM_199752	862	44	1462
NM_001002083	1071	12	1858
NM_001114590	2888	70	4970
NM_001077610	1735	21	3006
NM_201042	1734	19	3006
NM_131792	3080	21	5352
NM_199533	2244	120	3794
NM_200373	1300	17	2250
NM_182869	2104	41	3628
NM_212963	6258	18	10888
NM_199922	4255	43	7372
NM_001089324	2468	8	4292
NM_001004660	593	5	1028
NM_198810	1640	39	2816
NM_001025517	3572	12	6204
NM_001098759	558	23	948
NM_212592	1080	48	1830
NM_001014299	2522	47	4338
NM_001044786	2133	172	3536
NM_001194978	6364	39	11012
NM_212644	5533	65	9542
NM_001136185	614	2	1064
NM_001082921	1614	33	2768
NM_205552	3155	38	5430
NM_001013573	2294	89	3884
NM_001080683	1842	194	2992
NM_001037121	1228	132	1992
NM_199718	2165	14	3730
NM_001008617	2384	25	4094
NM_001159820	1078	6	1856
NM_001002337	1217	15	2086
ENSDART00000131791	818	37	1374
NM_199560	1617	19	2770
NM_001045008	2398	28	4106
NM_001024389	2036	28	3480
NM_001200039	3044	65	5178
NM_205600	1216	78	2016
NM_001045141	568	27	950
NM_001013263	1574	112	2594
NM_001205027	1395	84	2312
NM_199705	1618	35	2744
NM_001199721	1352	6	2316
NM_200198	1464	63	2450
NM_001326713	4505	53	7678
NM_001005595	1178	27	1994
NM_001024392	1118	8	1908
NM_212776	2177	91	3638
NM_131269	2697	25	4590
NM_001077543	1642	24	2784
NM_001111239	2591	16	4408
NM_201154	1990	41	3356
NM_001045036	1203	210	1842
NM_001013548	887	8	1504
NM_001013465	856	99	1360
NM_001044818	2221	41	3744
NM_001006093	2689	126	4456
NM_001004580	1699	77	2818
NM_213431	1914	16	3244
NM_001003619	2065	15	3502
NM_001004111	5012	245	8286
NM_199809	1701	7	2888
NM_001020554	1976	75	3288
NM_001114710	1397	15	2362
NM_001123048	2864	138	4734
NM_001089384	2588	28	4374
NM_001162486	6359	291	10510
NM_001145621	839	121	1304
NM_001014301	2647	20	4470
NM_001083068	4638	68	7794
NM_001003599	2988	96	4968
NM_001020697	1584	144	2540
NM_001310843	983	11	1654
ENSDART00000176975	124	2	208
ENSDART00000147846	543	159	760
NM_001037376	1985	59	3298
NM_001025174	2703	21	4550
NM_001080686	2091	32	3504
NM_001008589	2726	28	4580
ENSDART00000167630	749	210	1056
ENSDART00000175578	3271	358	5168
NM_214731	3366	23	5660
NM_001326488	2317	61	3850
NM_200884	2124	17	3568
NM_001007370	1140	28	1896
NM_001012493	985	16	1646
NM_001076647	1409	2	2374
NM_205566	1510	6	2540
NM_001002707	935	10	1566
NM_200430	1507	6	2534
NM_001282140	696	27	1146
NM_001039719	1878	19	3146
NM_001190485	2412	132	3932
NM_001012368	3440	132	5664
NM_001114095	3005	30	5030
NM_001128415	3869	32	6482
NM_001109712	2031	14	3402
ENSDART00000080689	668	111	1012
NM_001006006	1420	21	2366
NM_205650	1236	34	2042
NM_001040343	2064	38	3426
NM_001122745	1332	187	2046
NM_001327917	1992	7	3332
NM_001025169	1395	58	2278
NM_201300	2576	47	4264
NM_200305	1824	64	2988
NM_213400	428	68	648
NM_001082855	1488	9	2480
ENSDART00000127988	1454	143	2288
NM_001003835	4411	35	7338
NM_001007341	1983	14	3298
NM_001017646	1415	5	2358
NM_001083030	3814	273	6092
NM_173229	2150	14	3574
NM_001006085	1689	36	2782
NM_001017360	2498	21	4144
NM_001099242	1886	40	3102
NM_001122708	1651	9	2740
NM_001076671	2115	31	3488
NM_001044329	2758	47	4540
NM_001201453	4934	85	8120
NM_001163837	3122	34	5156
NM_001291343	3776	34	6238
NM_200916	1740	46	2844
NM_001017891	1666	9	2758
NM_212600	840	103	1292
NM_001045121	2072	65	3376
NM_001105694	1390	84	2224
NM_001077432	1832	87	2954
NM_001079974	2913	24	4808
NM_001001403	4083	51	6720
NM_199872	2275	46	3726
NM_212759	4111	250	6564
NM_001123373	10507	171	17230
NM_001003475	1425	31	2328
NM_001012244	1829	8	3018
NM_001002733	2262	36	3706
NM_001077795	2222	224	3450
NM_200549	1620	81	2596
NM_200489	1714	42	2790
NM_200758	808	1	1334
NM_212998	1309	6	2156
NM_001105104	1277	31	2078
NM_001034180	1807	114	2870
NM_001145932	4613	38	7578
NM_200306	1421	20	2326
NM_001002738	1561	27	2550
NM_131607	1262	13	2070
NM_001168265	3933	71	6416
NM_001017819	2520	36	4120
NM_201498	2245	42	3660
NM_001009987	1833	12	3010
NM_001004528	4672	162	7540
NM_001013531	1481	29	2412
NM_212874	3086	232	4848
NM_001123249	1373	216	2044
NM_001089361	1575	34	2558
NM_001002725	1834	42	2974
NM_213321	1808	61	2912
ENSDART00000141980	913	89	1412
NM_001080002	2216	33	3610
ENSDART00000154809	1498	185	2276
NM_001077722	3268	140	5228
NM_001199871	2526	14	4134
NM_201180	2457	142	3890
NM_001008577	1365	12	2228
NM_213458	2854	32	4650
NM_001003592	1407	29	2278
NM_001109742	1330	26	2154
NM_200018	1582	23	2568
NM_001014322	2355	11	3846
NM_001200014	1100	7	1794
NM_001278602	2645	13	4316
NM_001291886	784	12	1270
NM_200649	3851	30	6264
NM_200160	1645	6	2680
NM_001030174	4152	56	6722
NM_001009989	4026	40	6532
NM_001256634	5176	120	8326
NM_001080057	3644	92	5854
NM_200725	1335	4	2174
NM_001007433	1761	73	2800
NM_131441	7474	282	11906
NM_200809	1096	5	1782
NM_001037409	1251	1	2038
NM_001089491	4212	23	6840
NM_001030063	2342	40	3776
NM_001044774	2232	80	3556
NM_200116	2164	28	3496
NM_001302470	680	7	1100
NM_213432	3359	42	5426
ENSDART00000175966	2848	80	4556
NM_001326480	998	12	1612
NM_130966	1459	20	2354
NM_001326388	3922	79	6302
NM_001020771	1063	11	1718
NM_001018135	4192	34	6778
NM_001017654	1599	20	2578
NM_001002730	1877	120	2928
ENSDART00000158564	1539	115	2384
NM_001044775	6061	46	9794
NM_001202436	817	8	1318
NM_001002514	1307	17	2104
NM_001122698	2380	32	3828
NM_200344	1636	15	2636
NM_001008606	1563	16	2514
NM_200196	2157	19	3472
ENSDART00000092348	7564	72	12168
NM_001105130	1541	17	2476
NM_200566	1283	4	2070
NM_001083579	1919	39	3062
NM_001198567	1919	9	3092
NM_001327799	2542	137	3968
ENSDART00000147842	1993	230	2988
NM_001024443	1783	52	2826
NM_001002873	2868	82	4546
NM_001351798	728	38	1136
NM_001082944	1119	126	1678
NM_001320388	2609	54	4152
NM_201304	2448	68	3878
NM_001163779	5065	124	8040
NM_001103140	886	6	1422
NM_205719	1637	33	2604
NM_001040356	2154	19	3450
NM_001002614	1249	45	1966
NM_001031675	2031	70	3196
NM_001256256	1089	93	1658
NM_199980	1802	77	2820
NM_001003435	1006	43	1574
NM_199613	2256	12	3612
NM_200051	1710	76	2670
NM_201161	841	148	1202
NM_001128420	2171	94	3390
NM_001030264	1854	102	2872
NM_205724	1965	50	3102
NM_001044978	1862	28	2958
NM_001017802	1911	12	3052
NM_131876	1861	41	2942
NM_213221	2272	84	3556
NM_001002420	5128	50	8164
NM_001077463	733	18	1156
NM_001080170	5312	351	8150
NM_001017641	743	7	1182
NM_001002330	3135	19	4996
NM_001083017	2983	109	4662
NM_001045125	5248	247	8144
NM_200538	2335	50	3680
NM_131596	7238	30	11532
NM_201162	2030	20	3220
NM_001002548	937	17	1478
NM_001030081	4258	124	6668
NM_001326598	5505	548	8232
NM_200126	946	16	1492
NM_001020502	1050	3	1670
NM_001003866	1560	21	2464
NM_001326693	2839	56	4466
NM_001080183	3365	23	5336
NM_001007152	1673	120	2544
NM_001002120	2335	12	3704
NM_131159	4171	37	6600
NM_001020471	2091	11	3312
ENSDART00000145027	483	193	574
NM_001082931	975	22	1526
NM_001082933	521	5	822
NM_001003988	2864	17	4526
NM_001002428	1061	29	1654
NM_207086	1994	14	3148
NM_001008649	1364	12	2150
NM_001083874	1421	32	2220
NM_001020600	2089	28	3282
NM_001025165	1981	154	2984
NM_001005930	2173	108	3334
NM_001080089	1756	10	2768
NM_001089341	1873	23	2940
NM_001040044	1406	64	2160
NM_001327839	3266	25	5140
NM_001079836	1852	32	2896
ENSDART00000179147	773	62	1160
NM_001326521	1069	40	1648
NM_001024442	470	6	736
NM_001045284	797	246	1012
NM_001113609	702	82	1026
NM_001109724	1820	106	2764
NM_001308638	1202	60	1834
NM_001326447	1381	86	2090
NM_001126428	4068	26	6382
NM_200772	813	123	1156
NM_001328395	5536	30	8678
NM_001114431	2284	20	3572
NM_001035261	6406	36	10032
NM_001075115	1528	55	2346
NM_001161453	9596	80	14992
NM_001017359	3189	225	4782
NM_001214910	4538	71	7054
NM_001025178	876	9	1366
NM_131296	4077	119	6280
NM_200708	1633	227	2336
NM_201113	3737	29	5836
NM_001098735	1248	17	1940
NM_001037407	2673	79	4112
NM_200146	1820	17	2832
NM_001309889	7851	75	12214
NM_213018	2498	41	3866
NM_001080013	3619	20	5640
NM_001030068	1896	11	2954
NM_001077608	2792	34	4332
NM_001025520	518	54	756
NM_205706	1333	140	1944
NM_001128751	2053	25	3184
NM_001305464	5285	50	8208
ENSDART00000154268	338	76	452
NM_001045083	3729	127	5694
NM_200285	1920	33	2964
ENSDART00000158101	2241	177	3320
NM_199777	3081	17	4790
NM_001030240	1722	24	2662
NM_001278254	4411	24	6856
NM_001105128	967	2	1506
NM_199626	3802	59	5870
NM_001004115	1881	18	2914
NM_001013506	2210	58	3386
NM_001002336	1777	38	2730
NM_001002649	4407	98	6762
NM_001128230	4979	35	7714
NM_001005587	2349	20	3632
NM_001006014	1693	13	2618
NM_001301359	2742	47	4214
NM_131857	3543	94	5410
NM_001137666	5899	28	9136
NM_199900	6867	27	10638
NM_001002229	2219	78	3368
NM_001003476	1143	30	1742
NM_001079963	1623	56	2458
NM_001164240	1705	40	2600
NM_001327851	6000	179	9104
NM_001044354	2222	103	3334
NM_001080640	1053	156	1472
NM_001024397	1680	15	2582
NM_200270	1201	7	1848
NM_001003495	1699	7	2616
NM_001025450	3517	117	5312
NM_001075112	1548	55	2334
NM_001326353	4012	32	6158
NM_001029970	2223	44	3384
NM_001003585	1059	25	1608
NM_001020659	2973	26	4550
NM_201096	1519	27	2308
NM_001007458	3778	27	5780
NM_001002497	1020	14	1552
NM_001082796	1958	106	2900
NM_201175	4329	102	6542
NM_001313841	8342	129	12670
NM_200243	1919	26	2918
NM_200875	6666	39	10186
NM_194396	2098	8	3210
NM_001089453	1676	62	2508
NM_213415	3487	19	5328
NM_001079971	5245	50	7992
NM_001017677	1375	8	2100
NM_001080624	2122	41	3212
NM_001002637	1293	16	1966
NM_001110278	3746	23	5714
NM_001024451	1248	149	1762
NM_212857	1239	15	1882
NM_001017669	1561	115	2274
NM_001006080	1648	75	2446
NM_200908	2479	44	3748
NM_001003650	1063	26	1600
NM_001030177	1882	76	2800
NM_001002600	1331	67	1966
NM_001077468	789	9	1196
NM_001077258	1689	43	2536
NM_199796	2112	50	3174
NM_001012500	2443	28	3700
NM_001076562	2390	21	3624
NM_001003490	1192	15	1802
NM_001111247	1915	27	2892
NM_001044925	2749	69	4120
NM_213520	2896	31	4382
NM_001017665	1836	13	2782
NM_001329437	4121	50	6220
NM_198209	1143	21	1718
NM_001044984	1693	43	2532
ENSDART00000175474	905	60	1316
NM_001100068	1574	147	2246
NM_001037370	2616	61	3916
NM_001077720	2274	310	3146
NM_001328516	2520	21	3808
NM_001143752	2782	28	4198
NM_001245995	1288	14	1942
NM_001327817	2109	8	3194
NM_001089330	2519	40	3784
NM_131888	3804	78	5694
NM_213193_2	1806	12	2728
NM_001080166	1258	50	1858
NM_001245988	1485	18	2234
NM_001128235	1219	20	1828
NM_001003980	1508	26	2260
NM_197942	1710	146	2446
NM_001002522	1368	41	2032
NM_001030170	2046	20	3080
NM_199625	3056	5	4624
NM_001015068	1603	175	2252
NM_001313736	5951	86	8922
NM_200085	2164	76	3198
NM_001045031	2012	16	3028
NM_001002387	1691	34	2522
NM_173223	976	49	1426
NM_001002631	1684	24	2520
NM_001110472	4141	11	6240
NM_001002498	1109	24	1650
NM_001044311	1860	23	2784
NM_001328060	2815	22	4214
ENSDART00000151350	381	17	556
NM_001089575	1362	20	2028
NM_001045085	7593	46	11370
NM_001040340	1291	110	1830
NM_001020694	404	87	520
NM_201068	2109	23	3144
NM_001201571	4836	31	7230
NM_001077534	4858	180	7114
NM_213271	3219	24	4806
NM_001308548	3529	27	5266
NM_001004553	2719	48	4028
NM_001020683	1183	123	1650
NM_001003752	1714	84	2484
NM_001199735	1993	16	2970
NM_001126397	3015	87	4426
NM_001114472	2925	103	4272
NM_001144045	3764	17	5606
NM_213238	474	34	674
NM_001145585	2488	200	3516
NM_001006031	1598	40	2344
NM_201333	2302	91	3336
NM_001045428	977	22	1432
NM_001006068	1568	17	2316
NM_001089397	1909	39	2800
NM_001199990	4259	104	6226
NM_001163932	1488	1	2210
NM_001077562	2540	209	3560
NM_199874	1802	27	2646
NM_001328346	4332	150	6270
ENSDART00000155568	1935	18	2848
NM_001244794	1092	50	1566
NM_001039826	1010	32	1462
NM_173254	1261	19	1844
NM_001256656	2527	22	3708
NM_212634	3083	34	4516
NM_001328692	2569	61	3730
NM_199929	2095	45	3046
NM_001017640	1144	23	1664
NM_001003642	1609	30	2340
ENSDART00000175402	996	69	1398
NM_001008733	1159	29	1678
NM_001044970	4094	62	5964
NM_131807	1908	42	2766
NM_001007421	1909	53	2754
NM_001204133	1050	7	1536
NM_001007032	9984	58	14612
NM_199641	4100	28	5992
NM_213482	2802	12	4102
NM_001303010	530	2	776
NM_001003755	818	12	1188
NM_001256611	2256	96	3212
NM_130911	1512	61	2156
NM_131347	1414	145	1928
NM_001326466	1391	19	2020
NM_201514	2028	23	2948
NM_001165918	532	15	764
NM_200478	6185	144	8910
NM_001105707	1757	16	2554
NM_001040307	1779	47	2554
NM_199904	2222	26	3220
NM_001044929	960	8	1394
NM_001083547	2840	89	4054
NM_200498	2411	28	3488
NM_198814	3718	14	5406
NM_001114313	3665	133	5208
NM_212901	3298	111	4694
NM_001012489	2376	23	3436
NM_199610	1899	6	2758
NM_199673	5410	60	7810
NM_001256622	2855	121	4032
NM_001109708	2077	91	2930
NM_199524	1449	27	2080
NM_001077153	3732	12	5414
NM_001089335	1088	25	1556
NM_001076557	1570	27	2254
NM_001145693	2939	71	4198
NM_001002466	1988	77	2810
NM_001077389	1356	12	1956
NM_001002148	1250	42	1772
NM_001328094	1400	63	1968
NM_001002112	1354	14	1950
NM_001080164	2249	15	3246
NM_203460	1484	121	2030
NM_200787	3474	30	5002
NM_213155	2809	14	4054
NM_001077541	2884	15	4158
NM_001102428	1506	143	2036
NM_200433	2455	14	3538
NM_001281993	3231	232	4440
NM_001122946	2921	6	4214
NM_207052	2926	112	4114
NM_001013550	2021	58	2860
NM_201001	950	61	1310
NM_001002096	1530	16	2190
ENSDART00000167910	410	97	494
ENSDART00000164751	854	39	1192
NM_214682	5066	37	7264
NM_001076575	3297	146	4604
NM_001003880	3534	23	5068
NM_001004531	950	26	1342
ENSDART00000171099	746	60	1014
NM_001024374	1479	41	2088
NM_001089353	2051	58	2892
NM_001080697	911	18	1292
NM_001002605	1642	81	2280
NM_200602	2497	172	3418
NM_131787	1677	119	2292
NM_001040250	2192	21	3130
NM_213427	661	6	944
NM_001045253	1490	7	2134
NM_200764	1220	75	1678
NM_001080590	2402	17	3434
NM_207100	1469	13	2096
NM_200933	1953	25	2778
NM_199592	2633	22	3752
NM_199805	3146	31	4478
NM_001045100	1773	143	2398
NM_212946	2348	71	3294
NM_001082808	4698	52	6678
NM_001100022	4542	30	6472
NM_001309792	4006	26	5708
NM_001018155	2198	38	3106
NM_001128685	694	28	964
NM_199884	1249	29	1756
NM_001164368	1781	23	2522
NM_001320431	4688	78	6620
NM_001025170	1855	52	2596
NM_001003557	880	24	1232
NM_001045450	616	53	826
NM_001099739	3740	18	5318
NM_131796	3874	15	5512
NM_001083061	1802	96	2474
NM_001327970	2520	189	3404
NM_001114588	1473	92	2008
NM_001113625	3051	91	4254
ENSDART00000170938	705	63	940
NM_001128530	4387	47	6194
NM_001089540	2657	74	3704
NM_200898	1569	6	2224
NM_001020744	2375	39	3336
NM_001113597	1829	87	2512
NM_001128545	5825	105	8166
NM_199977	1752	12	2474
NM_201160	1378	52	1902
NM_001002416	1402	20	1968
NM_001037704	1469	11	2072
NM_001042735	2484	157	3364
NM_001044850	3265	20	4606
NM_205661	1784	31	2496
NM_001128764	2430	80	3362
NM_001076589	1715	26	2402
NM_001034977	3535	115	4888
NM_200560	1838	66	2534
ENSDART00000171792	719	91	926
NM_001003651	950	11	1332
NM_001123252	2109	85	2896
NM_001025498	1374	44	1898
NM_001130606	2282	101	3124
NM_001256179	1270	18	1776
NM_001135980	652	95	826
NM_001159838	495	7	692
NM_001171585	3809	136	5236
NM_200965	3723	80	5170
NM_212795	1763	20	2466
NM_001099250	2373	207	3136
NM_001080014	2188	50	3032
NM_001172683	5203	60	7268
NM_001013306_2	1888	59	2600
NM_205641	1169	52	1594
NM_001327797	4481	85	6222
NM_001110460	1552	76	2108
NM_001098256	3389	61	4706
NM_001020726	1578	15	2204
NM_001008640	1266	13	1766
NM_001114740	2737	7	3838
NM_001076623	870	58	1164
NM_001105143	2581	64	3560
NM_001005921	2616	139	3534
NM_001017600	1033	28	1422
NM_001025552	617	8	858
NM_001003473	1617	21	2246
NM_199879	2871	47	3978
NM_001077386	1543	159	2004
NM_001003644	1456	19	2022
NM_001007454	1706	59	2332
NM_001044871	3081	12	4306
NM_001076605	2041	32	2828
NM_200154	1766	18	2456
NM_001025509	3325	102	4556
NM_212878	1381	14	1920
NM_001161511	3931	27	5476
NM_001142672	6189	35	8628
NM_001245036	1211	37	1658
NM_001045158	7372	89	10220
NM_001020477	3691	115	5046
NM_213167	2432	66	3334
NM_212694	3905	22	5436
NM_001201430	975	40	1322
NM_001004671	861	10	1192
NM_201148	1787	198	2296
NM_001199872	3041	26	4218
NM_212652	2153	10	2994
NM_001077730	2054	13	2852
NM_200882	2769	31	3830
NM_001017907	1344	8	1866
NM_001030275	668	17	914
NM_214730	1554	46	2116
NM_001077212	3825	166	5154
NM_205636	1149	80	1518
NM_001198864	1213	5	1682
NM_001110467	2868	21	3966
NM_001013330	1220	42	1650
NM_001030206	2641	30	3632
NM_001347831	5861	41	8084
NM_001105703	1394	74	1858
NM_199869	1698	35	2316
NM_001002691	1902	23	2610
ENSDART00000154512	2751	82	3720
NM_194412	1846	112	2438
NM_001128408	1698	12	2332
NM_001045050	2143	48	2910
NM_001123312	9056	49	12446
NM_001004583	2140	13	2938
NM_001077374	1610	22	2198
NM_001310061	1679	7	2308
NM_001098488	7850	101	10722
NM_001076663	2902	166	3834
NM_001328401	6274	109	8538
NM_001025499	1721	17	2354
NM_001353866	6284	169	8486
NM_001099246	5349	141	7222
NM_001200033	372	10	502
NM_001017652	1720	14	2352
NM_001044994	1739	48	2344
NM_001077170	2223	9	3048
NM_001100147	2042	160	2648
NM_001080642	2722	95	3646
NM_213183	1411	22	1916
NM_001305574	2405	5	3298
NM_001039985	1602	102	2098
NM_001002659	1300	9	1776
NM_001123257	6405	412	8378
NM_214704	2066	25	2810
NM_200876	4522	67	6136
NM_181758	1208	46	1610
NM_001077171	2303	28	3128
NM_001326577	1523	36	2050
NM_001353933	1824	164	2334
NM_001003614	1782	124	2316
NM_200683	2389	70	3200
NM_001013473	972	10	1320
NM_131621	4159	43	5646
NM_199597	3221	59	4346
NM_001089498	2868	128	3794
NM_207085	732	151	850
NM_213414	2278	12	3102
NM_001089448	2425	74	3240
NM_001006032	928	6	1262
NM_001347683	6137	22	8362
NM_001003555	1112	49	1470
NM_001077552	2694	141	3534
NM_001202472	2509	14	3408
NM_001020742	1417	10	1922
NM_001044333	2980	107	3954
NM_001013337	1225	35	1634
NM_001076753	1603	142	2042
NM_001320259	2467	12	3348
NM_001003636	948	51	1240
ENSDART00000137481	932	99	1170
NM_131560	1864	22	2516
NM_001111157	2429	31	3276
NM_001007057	1743	253	2118
NM_200401	2512	24	3392
NM_001080634	1515	13	2046
NM_201145	3388	100	4502
NM_001256028	2034	40	2722
NM_201083	2045	34	2742
NM_213516	3881	21	5246
NM_001007161	1788	6	2420
NM_001015043	1454	30	1942
NM_001044785	6220	143	8292
NM_001128783	1202	66	1562
NM_001033721	4293	129	5684
NM_001005999	1423	23	1902
NM_001025458	2106	94	2752
NM_001328353	3857	24	5184
NM_001014343	2029	20	2718
NM_001080593	882	82	1108
NM_001013554	637	13	846
NM_213453	1894	14	2540
NM_001040347	2817	18	3780
NM_212849	1758	102	2268
NM_200202	2219	15	2976
ENSDART00000175654	633	175	678
NM_001002393	1057	3	1420
NM_001089382	4280	34	5728
NM_200804	604	5	808
NM_001002322	2694	82	3544
NM_200232	2025	99	2626
NM_131810	1946	70	2548
NM_001076740	1814	180	2260
NM_201178	2209	61	2910
NM_001243424	1595	15	2130
NM_001098189	3289	21	4400
NM_207068	2274	28	3028
NM_001017876	577	125	650
NM_001089543	7814	151	10334
NM_001017557	2069	30	2746
NM_001043321	609	23	794
NM_001114889	1311	10	1748
ENSDART00000165941	2307	53	3038
NM_001202484	1068	16	1414
NM_001077164	1425	8	1900
NM_001076719	1719	21	2280
NM_001077770	538	78	642
NM_001128718	763	37	984
NM_001282048	631	4	840
NM_200390	1619	18	2146
NM_001004513	2700	170	3436
NM_201151	2453	29	3246
NM_213425	2424	69	3166
NM_001083569	1535	8	2038
NM_199519	2391	110	3076
NM_001020764	982	76	1232
NM_001113594	2399	23	3170
NM_200296	1493	63	1924
NM_001104936	1898	7	2518
NM_001076570	2853	53	3742
NM_001080656	3266	39	4300
NM_205721	1196	224	1364
NM_212726	1694	7	2242
NM_001277598	2796	9	3700
NM_001080576	3636	43	4780
NM_001305613	1109	9	1462
NM_001007321	2558	66	3326
NM_001045084	3044	99	3936
NM_001045378	705	15	918
NM_001020665	1305	93	1634
NM_001113796	2388	38	3122
NM_205752	2930	77	3800
NM_001077537	3964	22	5220
NM_152941	3480	91	4508
NM_001004638	1353	12	1776
NM_001110394	9170	52	12066
NM_001002529	757	20	980
NM_001099996	1208	107	1488
NM_001077792	2551	116	3252
NM_001080177	2415	62	3126
NM_001278845	2512	28	3288
NM_212561	3301	13	4344
NM_001040094	1945	13	2554
NM_001030106	1681	50	2168
NM_001128539	1816	112	2284
NM_207073	1596	103	2002
NM_001305614	1928	8	2534
NM_001008588	735	9	960
NM_001002184	2018	158	2502
NM_001045019	2684	25	3510
NM_001130783	3071	101	3942
NM_178288	3293	28	4306
NM_131597	1159	23	1502
ENSDART00000173148	985	104	1192
NM_001044981	814	4	1066
NM_001020755	2563	49	3320
NM_001114469	1604	5	2102
NM_001020714	2086	24	2716
NM_153650	2829	29	3686
NM_199753	1969	16	2568
NM_200914	1646	136	2024
NM_001123235	3312	283	4060
NM_001037413	1534	149	1860
NM_198871	2000	95	2522
ENSDART00000167684	588	185	584
NM_001077381	2416	63	3096
ENSDART00000154868	798	67	976
NM_001076561	1482	21	1916
NM_001025171	1306	48	1658
NM_001114445	1403	10	1822
