egg(transcript)	egg(UTR5)	egg(CDS)	egg(UTR3)	1cell(transcript)	1cell(UTR5)	1cell(CDS)	1cell(UTR3)	4cell(transcript)	4cell(UTR5)	4cell(CDS)	4cell(UTR3)	64cell(transcript)	64cell(UTR5)	64cell(CDS)	64cell(UTR3)	1K(transcript)	1K(UTR5)	1K(CDS)	1K(UTR3)	sphere(transcript)	sphere(UTR5)	sphere(CDS)	sphere(UTR3)	shield(transcript)	shield(UTR5)	shield(CDS)	shield(UTR3)
NM_001044967	0.455894080983	0.400097274838	0.479494195783	0.431264108172	0.410899943777	0.386106475902	0.409042746596	0.413686135719	0.477625417889	0.474574401631	0.468310676872	0.483301626058	0.539466673194	0.565506915823	0.560567978278	0.510409520688	0.539886795525	0.593771406613	0.511419328411	0.561540877602	0.459731335433	0.414808514351	0.456049615088	0.466877528966	0.466136148025	0.453178987273	0.451297753334	0.481324861423
NM_001319132	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.537471781028	NULL	0.538773032015	0.526821151549	NULL	NULL	NULL	NULL
NM_001312659	0.500625439713	0.507095097796	0.514045079033	0.42440798461	0.429809182319	0.433127386811	0.441199396565	0.363976757746	0.522098307444	0.525381813403	0.535270707415	0.453256511106	0.57199612918	0.537904074261	0.584180556859	0.520714316691	0.542160331992	0.552356336572	0.54559027232	0.517525097922	0.496765703448	0.501244368853	0.500353097305	0.472646652288	NULL	NULL	NULL	NULL
NM_131087	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.475947124789	0.602764707723	NULL	0.607629208471	0.563220548377	NULL	NULL	NULL	0.595378270792	0.558065381562	0.583385918293	0.559441495281	0.505520623626	NULL	NULL	NULL	NULL
NM_200935	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.582464889427	NULL	NULL	0.590860895902	0.627237768922	0.550567159727	0.616558754671	0.645508916529	0.603140144379	0.540720276552	0.574235729904	0.639479210913	0.564173430302	0.469680850568	0.538732710668	0.599919239799	0.563817725178	NULL	0.535213452619	0.585854009977
NM_200934	0.477815308555	NULL	NULL	0.460600575686	0.392471952062	NULL	NULL	0.381242965269	0.509019476993	NULL	NULL	0.504070164225	0.581113091007	NULL	NULL	0.556637834517	NULL	NULL	NULL	0.574762803833	0.523250923477	NULL	NULL	0.51999112121	NULL	NULL	NULL	NULL
NM_200937	NULL	NULL	NULL	0.48471925121	NULL	NULL	NULL	0.414356115578	0.576137342844	NULL	0.580192198477	0.563393102096	0.593060333688	0.64224235806	0.595638141077	0.583463403722	0.550747565173	0.63207413422	0.539744911889	0.560059571554	0.520938906248	0.583649007293	0.511728244504	0.528002586013	0.517654760017	0.512228474427	0.514328046573	0.522993380047
NM_200936	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_200931	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.428685320639	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.641373443258	NULL	NULL	NULL	NULL	0.583699519607	NULL	0.584717077077	NULL	NULL	NULL	NULL	NULL
NM_200930	0.501367760804	0.496670953511	0.522560059225	0.459856137232	0.431955941976	0.40574970479	0.451030751649	0.40574177675	0.522293014243	0.50842098788	0.541685839234	0.49292172076	0.591704041296	0.594489761476	0.616015951982	0.543197890844	0.560795823529	0.552545070288	NULL	0.553390045903	0.519561225455	0.513659128953	0.537279199393	0.486558631261	NULL	NULL	NULL	0.591622716256
NM_200933	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.496542167067	0.599939672625	NULL	0.604169551723	0.553962640514	0.559950279177	NULL	0.56407299672	0.525533329294	0.505847807831	0.481477175955	0.509012502816	0.449993620114	0.493823343019	NULL	0.496643851195	0.453352333194
NM_131031	0.525425058521	NULL	0.563721441536	0.456104602781	0.472105327487	NULL	0.490431466098	0.421311154355	0.600388749577	0.743345972095	0.62154770423	0.536756855287	0.64966709638	0.800350327967	0.672658940894	0.580565624666	0.622566358098	0.818781818263	0.632526350624	0.580017006641	0.572699934824	0.638234324732	0.593695234471	0.51435481292	0.513933062676	0.491670399522	0.518276720649	0.49891069762
NM_131030	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.652037896795	0.613581234339	NULL	0.587340850047	0.690399183395	0.58519869487	NULL	0.546684609401	0.694447822734	0.545865706031	0.509061485728	0.514306607471	0.656888312175	0.512791564583	0.521148528673	0.467147552276	0.662867920961
NM_131033	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.468877434552	NULL	0.457384205765	0.49576529139
NM_200938	0.513743561794	0.49961717161	0.539279332692	0.482219989916	0.441935494479	0.424116673395	0.469056146517	0.408701645437	0.546312330194	0.544552667014	0.56771958892	0.516779361069	0.581929187042	0.563786729741	0.612493791257	0.544214248784	0.569695362365	0.546415317314	0.593387133556	0.543661493319	0.508747798159	0.484007090072	0.529483839243	0.48738920712	0.512364654744	0.4838274359	0.526349869863	0.501376268337
NM_131037	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_131036	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001144794	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.520685465905	0.507778463075	0.520264335036	NULL	NULL	NULL	NULL	NULL
NM_001024438	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001144796	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001144792	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001144793	0.48431941556	0.524574559575	0.475269208506	0.428668247965	0.424460602555	0.492997590954	0.397479119199	0.385953822388	0.490807974616	0.553872264437	0.476706869337	0.452086262271	0.589368560157	NULL	0.594722008773	0.536819366869	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001144798	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001324495	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.568850670841	NULL	NULL	0.552547840538	NULL	NULL	NULL	NULL	0.53522675422	NULL	0.547349401736	0.517211923281	NULL	NULL	NULL	NULL
NM_001076766	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001076764	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.653246822574	0.59129757958	NULL	NULL	0.599154706778	0.556832277818	0.40920489212	0.55755214557	0.596904802212	0.526714054057	NULL	0.535291433815	0.489736038692
NM_001076763	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001076762	0.513956284479	NULL	0.527310399015	0.453101824179	NULL	NULL	NULL	0.320114497824	NULL	NULL	NULL	0.495939297608	0.580239541914	0.583633425669	0.589839342381	0.505372245263	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.567639479068	NULL	NULL	NULL	NULL
NM_001324493	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.593223967149	NULL	NULL	0.559858045503	NULL	NULL	NULL	NULL	0.553209932633	NULL	0.577359847542	0.526102481801	NULL	NULL	NULL	NULL
NM_001076769	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001076768	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001007415	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.565988419017	NULL	NULL	NULL	0.589303576331	NULL	NULL	NULL	0.592458168979	0.538164686097	NULL	0.528594840757	0.560884679326	NULL	NULL	NULL	NULL
NM_001327944	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001122840	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001327940	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001327941	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.430402502359	NULL	NULL	NULL	0.504891899831	0.606435455256	NULL	0.620756071655	0.55648336284	0.579032394373	NULL	0.581367611114	0.567881585615	0.532453386903	NULL	0.530476375114	0.537861128865	NULL	NULL	NULL	NULL
NM_001024431	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001346407	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001025509	NULL	NULL	NULL	0.538188431031	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.698022851313	0.61314154397	NULL	0.611224989966	0.716824196597	0.58426599183	NULL	0.576373057485	0.753436657283	0.529988396404	0.47764353594	0.536017578664	0.645415024364	NULL	NULL	NULL	NULL
NM_001025507	NULL	NULL	NULL	0.356827503298	0.463815090049	NULL	0.470002530663	0.391371895127	NULL	NULL	NULL	0.473689395343	0.58795292027	NULL	0.596456715084	0.504010742948	0.565790320009	NULL	0.568373997027	0.531755794177	0.521046280618	NULL	0.526713906753	0.461350334448	NULL	NULL	NULL	NULL
NM_001025506	0.58588683028	0.597117042784	0.577181060326	0.602841171355	0.496716993169	0.512449536166	0.471514951932	0.562853389203	0.60255525828	0.607182561588	0.583219650517	0.658401030409	0.643126894001	0.644575075043	0.630511992938	0.679931573044	0.593933981889	0.602293981322	0.567206783917	0.669856440622	0.552942341051	0.509257923662	0.540107554656	0.634555961483	0.534000866277	0.516708358493	0.503941301174	0.648247235176
NM_001025504	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001025503	0.49861771734	0.425294477582	0.511667630585	0.490202262332	0.455803793707	0.345606063125	0.470861472429	0.442964597728	0.534577022193	0.488799086146	0.542185223236	0.529966901508	0.587516881488	0.553637043719	0.600057364138	0.576251574582	0.550848135466	0.499864292694	0.541544937915	0.566242947929	0.513739053016	0.414983473722	0.510312314939	0.526116002815	0.515728961728	0.455108560818	0.515390386948	0.522860262472
NM_001025502	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001326547	0.477071913429	NULL	0.481438366077	0.451213673787	0.428046655933	0.262326092263	0.428322805528	0.429403645172	0.501850068722	NULL	0.503305291113	0.494105243531	0.562191738205	NULL	0.562238002295	0.563957190361	0.525102411357	NULL	0.520975907433	0.552907933588	0.478327670732	0.347415173336	0.474703354638	0.503233674066	0.491271525563	NULL	0.488772313867	0.508428844349
NM_001326544	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.517246949044	NULL	NULL	NULL	NULL	0.622331403046	NULL	0.606183742678	0.635663595002	0.53557297082	NULL	0.533531891031	0.536067991156	0.487540350886	NULL	0.465533605358	0.518046718971
NM_001024436	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001326541	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001326540	0.515451843773	0.518928120365	0.523741439479	0.487364518404	0.440952856986	0.424756810261	0.446909586623	0.432631974495	0.544312028539	0.545121929527	0.548174441475	0.531456038466	0.594568555651	0.612308055304	0.592663486497	0.588155084854	0.534087848968	0.564969784322	0.528424034691	0.527274281093	0.516144636044	0.513989581599	0.516255047668	0.516677456487	NULL	NULL	NULL	NULL
NM_001005597	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001005594	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001005595	NULL	NULL	NULL	0.51455066174	NULL	NULL	NULL	0.417823914769	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.615003086177	NULL	NULL	NULL	0.584027609371	NULL	NULL	NULL	0.550232247801	NULL	NULL	NULL	NULL
NM_001005592	0.521092184623	NULL	0.533523611991	0.496620442228	0.451650366146	NULL	0.443731277015	0.461103411709	0.522264128126	NULL	0.527240900285	0.512907063033	0.588029362778	NULL	0.60468277721	0.568118531755	0.575633473269	NULL	0.55991393015	0.594249143742	0.518175294997	NULL	0.50212373567	0.546509398974	0.497219608734	NULL	0.472221431297	0.539642440479
NM_001005593	0.567667983176	NULL	0.59677630602	0.458642348331	0.512035864914	NULL	0.542531088	0.396734336954	0.615343784463	NULL	0.636587091575	0.545496396115	0.648980524326	NULL	0.687911389971	0.507974998551	0.661732301137	NULL	0.667061711549	0.587520979927	0.565083576041	NULL	0.584518488872	0.508356313673	0.529578782463	NULL	0.536445122612	0.506076613933
NM_001005590	0.520765032245	NULL	0.526106985812	0.511668630656	0.445311206433	NULL	0.446188451977	0.443618802881	0.550066208058	NULL	0.551192193631	0.547260027958	0.599704000682	NULL	0.600714464661	0.597847227557	0.585567960827	NULL	0.568532931946	0.612579517749	0.531226451627	NULL	0.518278438792	0.552567551205	0.534984700239	NULL	0.522614886023	0.555359952007
NM_001005591	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.590285255568	NULL	0.641762138197	0.556139162767	0.57447643098	0.640967675731	0.585278010136	0.555679160348	0.525318095999	0.530998622545	0.537958047924	0.51666325022	0.532407179231	0.517204061188	0.553482507742	0.523356079682
NM_001082944	0.503678900655	NULL	0.503678900655	NULL	0.440127213572	NULL	0.440127213572	NULL	0.531368105406	NULL	0.531368105406	NULL	0.596459739677	NULL	0.596459739677	NULL	0.520161795681	NULL	0.520161795681	NULL	0.503893016196	NULL	0.503893016196	NULL	0.499610504205	NULL	0.499610504205	NULL
NM_001098257	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001082946	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001082941	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.572084591138	NULL	0.572084591138	NULL	0.545097909505	NULL	0.545097909505	NULL
NM_001320056	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001083547	NULL	NULL	NULL	0.52606916652	NULL	NULL	NULL	0.449976678004	NULL	NULL	NULL	0.550995784894	NULL	NULL	NULL	0.589509469698	0.575740420178	0.529941023097	0.579888495556	0.565993691848	0.531505023872	0.387459523174	0.537502056565	0.51198554282	NULL	NULL	NULL	0.526811255163
NM_001083546	0.500281891087	0.420711734035	0.514028887972	0.486189660566	0.437562863377	0.349149634116	0.441275081035	0.436204647864	0.549716044578	0.471964682799	0.542074318788	0.562937428315	0.593827835963	0.510504750248	0.600805977907	0.588671240458	0.574195640556	0.553014574214	0.536586228452	0.620705462348	0.523884457324	0.437905310875	0.477641768613	0.584386665886	0.533648262773	0.404667497075	0.485803324025	0.596435895424
NM_001083545	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001083544	0.509199567154	0.424500105995	0.551910774231	0.413949356752	0.480730130691	0.249968121033	0.525764712043	0.399988877872	0.520370812748	0.463111631582	0.560323709768	0.445132121588	0.578980062639	0.497955966196	0.623560593478	0.492984354545	0.568816576922	0.454954954955	0.578698626226	0.567180619547	0.500568682909	0.373806217398	0.537099950849	0.431783959932	0.490740138876	0.345259748586	0.511947596751	0.459637456186
NM_001083015	0.494492304971	0.509009760766	0.501163840743	0.410144375118	0.431355640193	0.405313108511	0.439861640613	0.346781969879	0.530212127356	NULL	0.537623813525	0.425113742778	0.595481752542	NULL	0.60497814436	0.493817142235	0.569197957456	0.563423218523	0.572447138388	0.532891093432	0.510883378925	0.471322207559	0.513488548548	0.491045476541	NULL	NULL	NULL	NULL
NM_001083014	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.592109035723	NULL	NULL	NULL	0.650689776161	0.564607777009	0.568499959469	0.55507184377	0.612336165543	NULL	NULL	NULL	NULL
NM_001083017	0.465608940228	NULL	0.491177936845	0.450074920974	0.423474620019	NULL	0.422004756269	0.422105559101	0.491127464929	NULL	0.521893250527	0.477888745266	0.567699994498	NULL	0.5947106924	0.552945557843	0.550495946203	NULL	0.568195657934	0.540210578664	0.491358585278	NULL	0.496836066446	0.485999122338	NULL	NULL	NULL	0.516510224674
NM_001083016	0.496604898503	NULL	NULL	0.497471453197	0.433611753971	0.379424916664	0.410856366202	0.442402859426	0.562023690716	0.483807535694	0.51395717565	0.578545761997	0.596690139514	0.523487552924	0.539145402869	0.615705768486	0.585253425862	0.543499851028	0.492123225364	0.611658659928	0.544231997223	0.437364170744	0.45478853484	0.572409907559	NULL	NULL	NULL	NULL
NM_001083019	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001083549	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001083548	0.513831930887	0.477125909386	0.533356319088	0.478090560272	0.426436190375	0.430974469448	0.443994306705	0.384814255155	0.534788500147	0.500775990304	0.541126651246	0.524051579714	0.582171335672	0.54777175175	0.591476087694	0.566083177709	0.56121181688	0.529631971532	0.56102695616	0.563118405053	0.522009100285	0.511064582655	0.527052271079	0.510318159688	NULL	NULL	NULL	NULL
NM_213500	0.518953271888	0.585131810603	0.544858820729	0.455521331352	0.44637652496	0.447064382208	0.464786224863	0.408739497435	0.547289299354	0.64682730894	0.549316041144	0.523390404582	0.598575910922	0.613412854287	0.604737351212	0.580732381151	0.558406957801	0.564880943365	0.54536077274	0.579645669397	0.52500997156	0.528284129947	0.534074352736	0.50455333058	0.540077303907	NULL	0.533808248028	0.552713305611
NM_213501	0.508223061821	NULL	0.521168949489	0.496819579092	0.436310526361	0.416639170101	0.465201489368	0.411170136928	0.539069375555	0.503723776669	0.561041772541	0.524612709112	0.568974154308	0.534628352936	0.591981688819	0.553493507007	0.580683529336	0.589967214663	0.576309440336	0.581788341338	0.501592448542	0.457857667266	0.510189161361	0.502689216367	0.535585941363	0.514991226072	0.546312989178	0.528632376286
NM_213502	0.459626520433	0.471431934356	0.456426625043	0.461499797201	0.414010607313	NULL	0.416425989445	0.411513056293	0.50065322402	NULL	0.491990298391	0.505463379901	0.548574849227	NULL	0.539509185938	0.557676631179	0.539062952202	NULL	0.511562036981	0.563840020355	0.49821809726	0.453407445268	0.484147545749	0.512016147432	0.515209738902	NULL	0.489525370967	0.53971215689
NM_213503	NULL	NULL	NULL	0.453443123401	0.444880137913	0.551187981141	0.451143836583	0.396017677491	0.552774238743	0.637961423514	0.558780718558	0.50609870584	0.585763658047	0.653640466874	0.591306740494	0.545686207801	0.54958993961	0.677042474146	0.545631945601	0.5491382576	0.501543125912	0.556466919971	0.501387349465	0.49312737723	0.499270843681	0.533750520502	0.499829203355	0.490473483685
NM_213504	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.549462590941	NULL	0.564072749402	0.521524570546	0.599799940809	NULL	0.618781158428	0.561063544295	0.567669892827	0.411839243243	0.586078416417	0.527497658078	0.514454627929	0.341834795219	0.515276557844	0.512058656888	0.536566680405	NULL	NULL	0.540698048801
NM_213505	0.479393300818	0.520637330872	0.509929844999	0.458559215577	0.40675456196	0.417585489487	0.429289298676	0.388656820786	0.488021721229	0.536219989087	0.50859804755	0.470084303685	0.561085577654	0.546506614587	0.568520342701	0.557142671326	0.575694500696	0.573716381032	0.574606328149	0.575462354837	0.507974706925	0.521733423647	0.499885165034	0.510216786232	0.51229615655	0.530045134075	0.502736193284	0.515308455928
NM_213506	NULL	NULL	NULL	0.499533251209	0.428750770438	NULL	NULL	0.410203133047	NULL	0.521563832762	NULL	0.544410770162	0.583471538353	0.540212337681	0.588601285175	0.579009995232	0.557570086181	0.570615767808	0.544508446696	0.5923540933	0.522526620682	0.471253770102	0.514669304596	0.558023565723	0.544016080826	0.512002878326	NULL	0.56810961251
NM_213507	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001005772	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.544438693278	0.571735854021	NULL	0.580773317128	0.557811160589	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.5543145923	NULL	NULL	NULL	NULL
NM_001005773	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001005770	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.570161266649	NULL	0.571760549653	NULL	0.514306327165	0.55692089148	0.512272300857	NULL
NM_001005777	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001005774	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001172653	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001100062	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001100066	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001100064	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.614280996206	NULL	0.613681593444	NULL
NM_001100065	0.528626773636	NULL	0.55903630757	0.445369543064	0.478843364839	NULL	0.502553362313	0.407450350231	NULL	NULL	NULL	0.48962053758	NULL	NULL	NULL	0.544118394759	NULL	NULL	NULL	NULL	0.576291647603	NULL	NULL	0.529758493491	NULL	NULL	NULL	NULL
NM_001100068	0.505035565288	NULL	0.504133257604	0.511953930486	0.436968314892	NULL	0.427332713601	0.504626951279	NULL	NULL	NULL	0.564191066547	NULL	NULL	NULL	0.614028738887	0.576327941799	0.559901175649	0.572357658073	0.606298402252	0.518134771884	0.506653944823	0.511520253483	0.554261088156	NULL	NULL	NULL	NULL
NM_001137666	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.583802843725	NULL	NULL	NULL	0.599748058791	NULL	NULL	NULL	0.4997891443	0.489484794285	0.49949596126	0.490267849563	0.472104793007
