	egg(transcript)	egg(UTR5)	egg(CDS)	egg(UTR3)	1cell(transcript)	1cell(UTR5)	1cell(CDS)	1cell(UTR3)	4cell(transcript)	4cell(UTR5)	4cell(CDS)	4cell(UTR3)	64cell(transcript)	64cell(UTR5)	64cell(CDS)	64cell(UTR3)	sphere(transcript)	sphere(UTR5)	sphere(CDS)	sphere(UTR3)	shield(transcript)	shield(UTR5)	shield(CDS)	shield(UTR3)
NM_001003567	0.48866763652199996	0.647172126162	0.455057363315	NULL	0.424067256201	0.572396112077	0.38302318320600004	NULL	0.48322461123899996	NULL	0.481046262463	NULL	0.551861652723	NULL	0.5500363831130001	NULL	0.482292278503	NULL	0.47371022277900005	NULL	0.44098143030000003	0.502508865575	0.427103096396	NULL
NM_001003566	0.506546196489	NULL	0.529931462193	0.49015837036000004	0.41895850280100005	NULL	0.422375579538	0.411786879326	0.529009923018	NULL	0.524636519648	0.524685451309	0.5632940976430001	NULL	0.585623091812	0.537919127905	0.470362605396	NULL	0.430095508247	0.490022277863	0.472170183716	NULL	0.468115809642	0.465311441114
NM_001003560	0.537229735587	NULL	0.547698548801	0.40977711438600006	0.471139693955	NULL	0.47873956934399997	0.357943947576	0.5642613511869999	NULL	0.567498392064	0.518709973426	0.613454137136	NULL	0.616917691388	0.561236467621	0.535437775261	NULL	0.535311768859	0.533874429571	NULL	NULL	NULL	NULL
NM_001003562	0.520134961351	0.477707324529	0.521732297028	NULL	0.442001364252	0.393857659535	0.44310804151	NULL	0.5384509387259999	NULL	0.5390557320180001	NULL	0.607831391459	NULL	0.607417153767	0.614047181534	0.525272100602	0.469006091072	0.521768870231	NULL	0.5440468722649999	NULL	0.535887930277	0.5757101217580001
NM_001045081	0.522347377226	NULL	0.531093762445	0.45901728983	0.452665900465	0.416211771904	0.45983169369099997	0.384104020433	0.549823864872	0.56070386309	0.555199032554	0.49410530948	0.5935404184849999	0.605245614121	0.597027542264	0.547935315921	0.525349401349	0.494076667818	0.526544400053	0.517502927331	NULL	NULL	NULL	NULL
NM_001045083	0.5551805072580001	NULL	0.556140458168	0.536483782056	0.483751465534	0.577744566442	0.48543029999	0.44092781896000005	NULL	NULL	NULL	0.518825019907	0.609522823529	NULL	0.609549857716	0.614185314099	0.549789180598	0.647728925114	0.550514097542	0.5120393240250001	0.562802927522	NULL	0.564240336346	0.5283069421
NM_001045084	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.48422940909999995	0.5888537683089999	NULL	0.611331223376	0.5238866505650001	0.517845290883	NULL	0.535226207154	0.46041528131399995	NULL	NULL	NULL	NULL
NM_001045085	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.54534978784	NULL	NULL	NULL	0.575726345112	0.532106570956	NULL	0.533495818722	0.528786256108	0.536018079169	NULL	0.537781511532	0.5337286776079999
NM_200783	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.5421339749449999	0.516553963617	0.5368012543949999	0.549730541043
NM_200781	0.501624356792	0.479429322974	0.51868779038	0.384730030238	0.435028580284	0.375563746534	0.45828488177	0.298501148028	0.529651653137	0.500810571605	0.550843203892	0.39625083618199997	0.599891380698	0.539409443103	0.623754347496	0.458129167134	0.524288144105	0.517332075481	0.540224749553	0.414207781918	NULL	NULL	NULL	NULL
NM_200786	0.491432984867	NULL	0.503152580639	0.400574873745	0.417979686099	0.36353221005999997	0.42954178556100003	0.316686432566	0.527102682325	0.534184319105	0.5393990768670001	0.43368871846999996	0.604695387522	NULL	0.61624596466	0.527114288199	0.5140502652100001	0.476170968579	0.523590116113	0.41871978042499997	NULL	NULL	NULL	NULL
NM_200787	0.48535612579	NULL	NULL	0.465880724602	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.570076092311	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_200784	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.369388774246	NULL	0.490458166205	NULL	0.529096118121	0.611673558095	0.549268348668	0.634125167797	0.564765010787	0.5378261875	0.41566993156300003	0.5718036219829999	0.483693551541	0.507715970431	NULL	0.5359866495960001	0.455208744331
NM_001113636	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.5378368547519999	NULL	NULL	NULL	NULL
NM_001282033	0.5203609576870001	0.5479639375850001	0.517842324952	0.499958828892	0.444389270642	0.483105031135	0.438899845427	0.434142184671	0.552798122822	0.628770635061	0.54508326007	0.528967541586	0.607363932795	0.656252293636	0.595191934855	0.6123575335620001	0.542126694163	0.562980859147	0.532761136339	0.552588844764	NULL	NULL	NULL	NULL
NR_120359_2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.577370490211	NULL	0.577370490211	NULL
NM_001317392	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.439259275118	NULL	NULL	NULL	0.548652238867	NULL	NULL	NULL	0.57671590017	0.5263540174710001	0.52501857467	0.48060059483499995	0.5727886204079999	NULL	NULL	NULL	NULL
NM_001045552	0.550002644971	NULL	0.550002644971	NULL	0.45906121651500004	NULL	0.45906121651500004	NULL	0.573261797651	NULL	0.573261797651	NULL	0.61637105388	NULL	0.61637105388	NULL	0.544093389215	NULL	0.544093389215	NULL	0.532540117624	NULL	0.532540117624	NULL
NM_200430	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.597891219897	NULL	0.596269105524	0.606857513732	0.508430805831	NULL	0.504432020471	0.541889366354	NULL	NULL	NULL	NULL
NM_200431	0.500512119918	0.45800964887199996	0.510935505071	0.37726104711400005	0.45067473301700006	0.41682138973099997	0.45027213498700003	0.371989194129	0.518492842405	NULL	0.528651363982	0.414411386549	0.5889444694870001	NULL	0.603065814199	0.437416547057	0.526450372646	NULL	0.532349824991	0.462589047988	NULL	NULL	NULL	NULL
NM_200432	NULL	NULL	NULL	0.461532429041	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.471010863005	0.627095309028	0.6467848003850001	0.6274397492939999	0.537871260199	0.5617759498789999	0.524185582474	0.5670739582450001	0.39932885905999993	NULL	NULL	NULL	NULL
NM_200433	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.566542714327	0.597289194357	0.644180285868	0.60455540065	0.5736392068630001	0.529622447417	0.5738393807450001	0.5267433468689999	0.5219350742800001	0.510774253312	0.48451630035099996	0.509421864736	0.519323822219
NM_200436	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.567616753559	0.550855503087	0.498015348944	0.524212305035	0.5947122202399999
NM_200437	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.631766819858	0.645788019501	NULL	NULL	0.653642916287	0.59429998305	0.6145535524710001	0.5403420276609999	0.636084207447	NULL	NULL	NULL	NULL
NM_200438	NULL	NULL	NULL	0.453582904539	0.41084020744000005	NULL	0.42367804389799996	0.377868257945	0.529616521831	NULL	0.5465407164230001	0.483433162102	0.571635584552	NULL	0.587587645968	0.532155653856	0.495087537141	0.45743846811300004	0.50119133842	0.481565403575	NULL	NULL	NULL	NULL
NM_001130697	0.509506064189	0.42550366165700004	0.5049050823560001	0.514975663538	0.47008405992700003	NULL	0.400817192192	0.483373456995	0.570410581458	NULL	0.523817188231	0.5793686067539999	0.626244491356	0.581391603312	0.588324459398	0.636005458379	0.571199334683	NULL	0.5068138491699999	0.589172321905	0.5068364294200001	0.380519265752	0.413273845311	0.539690292967
NM_001099976	NULL	NULL	NULL	0.45034580255	0.46296064909400003	NULL	NULL	0.40162078603600004	NULL	NULL	NULL	0.48558049344800003	0.596848911578	NULL	0.6217495694290001	0.543960330012	0.5197809471270001	NULL	0.535556120418	0.47948071804	NULL	NULL	NULL	NULL
NM_001020781	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.625871100946	0.540216864593	0.531902959629	0.539305798366	0.5502242179029999	NULL	NULL	NULL	NULL
NM_001034976	0.485390610748	NULL	0.46336358042	0.5134545964230001	0.42217824575999996	NULL	0.391802065414	0.460641820571	0.501413422929	NULL	0.47409847318000004	0.537228430695	0.557759324807	NULL	0.5444958782029999	0.573991337271	0.480418972918	NULL	0.44398936293799995	0.526686190538	0.516217734366	NULL	0.478666813877	0.563428169389
NM_001145584	NULL	NULL	NULL	NULL	0.485744796576	NULL	0.485744796576	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.579116979479	NULL	0.579116979479	NULL	NULL	NULL	NULL	NULL
NM_001145585	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.547695568175	NULL	0.548719523665	NULL	NULL	NULL	NULL	NULL
NM_001145583	0.5098560300230001	NULL	0.507286208502	0.5487841883560001	0.45055458006000004	0.162394100903	0.44304787666699996	0.560744577851	0.547896796145	NULL	0.544873384	0.592269357294	0.598702999649	NULL	0.596507093345	0.632722380067	0.539555224784	0.296802131912	0.536848705715	0.615179152419	NULL	NULL	NULL	NULL
NM_001145581	NULL	NULL	NULL	0.517717676701	0.476833683674	NULL	0.48015760603	0.465741151413	0.570782135917	NULL	0.571482376515	0.570322586921	0.612942375233	NULL	0.61877281602	0.598563177814	0.525771500044	NULL	0.510220186279	0.570762237476	NULL	NULL	NULL	0.6173715429309999
NM_131191	0.509084176553	0.508377920457	0.509361175426	0.456099609464	0.463318698438	0.49110867659900004	0.459399652774	0.413717404323	0.578496798549	0.607250990761	0.569281234751	0.5941093817549999	0.646561331527	0.638715610927	0.644691112641	0.6495431532320001	0.580506704088	0.531663366983	0.576501871247	0.632696705526	0.535268673439	0.55344912801	0.523267200686	0.5836117204110001
NM_001163779	0.552561588141	0.518862763794	0.5256613922860001	0.5641269538679999	0.48100488569899996	0.42853606449299997	0.43634980281999997	0.505776635443	0.582762651471	0.557805836193	NULL	0.593105106384	0.609836132941	0.5823031712560001	0.606409148345	0.611997771355	0.571224942349	0.485397373072	0.5020945713189999	0.609849176328	0.582193803729	0.50083358812	0.505839953792	0.622324309801
NM_001145361	0.534084958491	NULL	0.53305328785	0.5325324728540001	NULL	NULL	0.455632356351	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001039924	NULL	NULL	NULL	0.499452089174	NULL	NULL	NULL	NULL	0.5777635784740001	NULL	NULL	0.570225088177	0.601833439501	NULL	0.607687914171	0.5929029172110001	0.554833705092	0.604873909673	0.548063988112	0.560115520756	NULL	NULL	NULL	NULL
NM_001115112	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.587574418302	NULL	NULL
NM_001115114	0.5363230148100001	0.56296067271	0.543490005602	0.485011244151	0.479811886549	0.527835740392	0.484952498795	0.43075048390299997	0.6077140891139999	0.701257631258	0.596277086157	0.630563400371	0.646892196752	0.730677984547	0.638517286637	0.656993162365	0.607740005242	0.674371335632	0.587456923411	0.670633086681	0.5580912203499999	0.553203344884	0.541241300449	0.632430106077
NM_001110475	NULL	NULL	NULL	0.46274041958000006	NULL	NULL	NULL	0.41740225461499997	NULL	NULL	NULL	0.513418471946	NULL	NULL	NULL	0.568011527002	0.547995653455	NULL	0.549448979762	0.5073479842849999	0.544160024362	NULL	0.543424203723	0.5333244969
NM_001110476	NULL	NULL	NULL	0.488917993413	NULL	NULL	NULL	0.412801696688	NULL	NULL	NULL	0.500885042197	NULL	NULL	NULL	0.589336757551	0.562350280738	NULL	0.56534585897	0.51905052101	NULL	NULL	NULL	NULL
NM_001115117	0.49548908973899997	0.41318184729900004	0.483714705659	0.517004038379	0.43863265496200005	0.258385287223	0.41926377780599994	0.47178842936099996	0.511091063104	0.358965293375	0.501176640638	0.534032609867	0.558243846563	0.42257628965099997	0.550400736312	0.578268764079	0.491934324118	0.332158512306	0.470660052702	0.531396266172	0.49178934252499995	0.340637739878	0.46268820003300004	0.5477353993240001
NM_201148	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.563074104446	NULL	0.566530771724	0.539709186673	0.602694155699	NULL	0.6016866199140001	0.59800182141	0.515087545648	NULL	0.515879211248	0.505060985644	NULL	NULL	NULL	NULL
NM_201143	NULL	NULL	0.52380194823	NULL	NULL	0.468796761091	NULL	NULL	NULL	0.623975787712	0.557863176183	NULL	NULL	0.6405141344399999	0.598944077631	NULL	NULL	0.565747361147	0.508664531535	NULL	NULL	NULL	NULL	NULL
NM_201142	0.47758672976000005	0.47596293859	0.49275299795500005	0.472777687159	0.419870923362	0.411861875609	0.40923404138	0.422273967217	0.524419165997	0.5379838871399999	0.527831099247	0.521658785992	0.5637519189769999	0.570207506808	0.555720647816	0.5648442439069999	0.506254833443	0.448875530015	0.501672064963	0.513655295393	0.549709568901	NULL	0.557252266717	0.54969566669
NM_201141	0.526715133968	NULL	0.506752863986	0.5405626331710001	0.448055075707	NULL	0.43128301466200003	0.45046694369999996	0.511315931703	NULL	0.486280001707	0.510795229599	0.601914492213	NULL	0.610053377044	0.590213234983	0.519405114035	NULL	0.528905310384	0.49660333237599996	0.538760577776	NULL	0.45738478338	0.602410956148
NM_201140	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.580400523552	0.5376982704550001	NULL	0.5518088943020001	0.478961769602	NULL	NULL	NULL	NULL
NM_201147	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.492160752677	0.60597078022	0.586025680853	0.623280364743	0.533066782893	0.521180493394	0.594817800709	0.51776732095	0.492862622424	0.5190979763520001	NULL	0.5175646500819999	0.523978161044
NM_201146	0.549064859173	0.302832021266	0.554366198999	NULL	0.47893237584799997	0.30703778011599997	0.48082358592	NULL	0.5971752258640001	0.526024631928	0.600213519231	NULL	0.636736933181	0.46520252838	0.641011080538	NULL	0.5537455152340001	0.350530924867	0.557265738142	NULL	0.517185846124	0.255044214413	0.512994018472	NULL
NM_201145	NULL	0.49412526328100004	0.561558703724	NULL	NULL	0.44826573294600003	0.47317263306699997	NULL	NULL	0.5374973540510001	0.5720925122199999	NULL	NULL	0.55731912672	0.610607887388	NULL	0.557447152937	0.5102274865240001	0.532465977198	NULL	NULL	NULL	NULL	NULL
NM_201144	NULL	NULL	NULL	0.36487386884000006	0.459263419974	0.383134069455	0.471801226747	0.33227258309999996	0.559384751861	0.49527136804899996	0.571808855987	0.462082876558	0.6111186126179999	0.494113695349	0.6270486125720001	0.499570526555	0.538234732488	0.457300567486	0.547272602999	0.479430241503	NULL	NULL	NULL	NULL
NM_001005927	0.49963422986	0.483062719623	0.511027104318	0.46237424615500006	0.447303914568	0.338623857732	0.44966698124399995	0.45185883407899996	0.547690800198	0.513840633195	0.544305457999	0.563553363386	0.573989835135	0.537673813858	0.5787442034100001	0.561813243951	0.495291436668	0.375736290659	0.484128616277	0.549412434379	0.538877500893	0.461717595196	0.529416901684	0.575534875372
NM_198913	NULL	NULL	NULL	0.42578700177699996	0.430504382816	NULL	0.446842801829	0.331954950329	0.550298855411	NULL	0.561552310169	0.48663742476800004	0.596096668464	0.37700400985	0.607747953028	0.532925585596	0.485880101992	0.304737185056	0.492531429073	0.449986256127	0.48058697408999995	0.322681271609	0.48874953734800003	0.43294148674599997
NM_001005921	0.502628855008	NULL	0.497673158376	0.516238774644	0.420798048944	0.341100129779	0.40792622629299996	0.473199111268	0.516207930405	NULL	0.505496787821	0.542042091905	NULL	NULL	NULL	0.592181982548	0.506256981102	0.39593767893200005	0.492578952772	0.567086213172	NULL	NULL	NULL	NULL
NM_001014304	0.54107452835	0.576936070185	0.554828879274	0.452744510369	0.451281801685	0.47009134219099996	0.46072877138999996	0.406117493033	0.543970815093	0.543466266465	0.547402157597	0.52722734831	0.621510505999	0.610173640474	0.636249279098	0.551998927919	0.5193195666520001	0.516330160174	0.5228622588180001	0.501810301681	NULL	NULL	NULL	NULL
NM_001005929	0.504738668642	0.402281726813	0.509747976956	0.45590373120399996	0.440331151362	0.357470364572	0.44494860714100004	0.39431787911	0.547260472748	0.484406530372	0.551833963754	0.503227963769	0.585010304907	0.477209564532	0.59051255423	0.543366251832	0.50525615665	0.44961960759499997	0.507532645557	0.492313661131	0.5141297887349999	0.506169774546	0.518483794537	0.457466156146
NM_198910	NULL	NULL	NULL	0.514365036168	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_200898	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.591707852765	0.364703546696	0.621523437905	0.562242617419	0.562651041477	0.405292310514	0.569891114248	NULL	NULL	NULL	NULL	NULL
NM_200896	0.532418614091	NULL	0.5622468592800001	0.474219234866	0.439297221742	NULL	0.46808394299199996	0.372554730989	0.54079923129	NULL	0.572898081187	0.48697967961000005	0.603945682482	NULL	0.619411999515	0.567467670424	0.531456685945	NULL	0.5519805950069999	0.49276713978200004	0.539879203565	NULL	0.536189158923	0.542975177652
NM_200892	NULL	NULL	NULL	NULL	0.45362679145400003	NULL	0.449407271263	0.462766697348	0.543269253697	0.521749224634	0.546801088518	0.532900614393	0.569104413284	0.536881026517	0.57102164107	0.564964259736	0.48964313516099994	0.384062213631	0.47034574058399997	0.5265529558290001	0.5161125316449999	NULL	0.49130779973800004	0.555686927408
NM_200891	0.48141503517300005	NULL	0.48713900043499997	0.47233143413999995	0.42515597998099997	NULL	0.431648218172	0.41451746647200005	0.488382448641	NULL	0.49202029861100005	0.48411634451499996	0.589821183389	NULL	NULL	0.590975335155	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001018154	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.576031433128	0.483928153682	0.5782543057280001	NULL	NULL	NULL	NULL	NULL
NM_001018155	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.53505710569	NULL	NULL	NULL	0.5618699879	0.546078841639	NULL	0.553653457892	0.541325949919	NULL	NULL	NULL	NULL
NM_001018150	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.558589179653	NULL	0.516033849009	NULL	NULL	NULL	NULL	NULL
NM_001018153	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.538323561476	NULL	NULL	0.541368978789
NM_213193_2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.604831524922	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_201204	NULL	NULL	NULL	NULL	0.493973659387	NULL	0.508986084209	0.483492287125	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_201205	NULL	0.37592591710999995	0.464531978258	NULL	NULL	0.33831535838699994	0.38663734275399997	NULL	NULL	0.450657000453	0.478565706097	NULL	NULL	0.47071200905599997	0.562759563775	NULL	NULL	0.40262958011100003	0.495907843829	NULL	NULL	0.42236671445100005	0.48561433698	NULL
NM_201206	0.5294407606679999	NULL	0.549050063893	0.417323481827	0.445365890382	0.42184445344899996	0.46301732160400005	0.337531781255	NULL	NULL	NULL	0.42125169130199996	NULL	NULL	NULL	0.495096900091	0.5268870857119999	NULL	0.533648880269	0.494036471199	NULL	NULL	NULL	NULL
NM_201207	NULL	NULL	NULL	NULL	0.42670199671400005	NULL	NULL	0.402656162747	0.519905577013	NULL	0.544374288353	0.49194910504600003	0.579303554006	0.622381209037	0.606184580964	0.539069887388	0.514496737904	0.562525406041	0.5305190803059999	0.482899517708	NULL	NULL	NULL	NULL
NM_201200	0.534229840178	NULL	0.550425227546	0.523699910688	0.458313895379	NULL	0.442477090035	0.470316076764	0.5460293129339999	0.475084726083	0.5493940026899999	0.545125308242	0.576719298866	0.546210853454	0.5989444137759999	0.5583432672850001	0.507617225672	0.331811014425	0.488221818551	0.524899118395	0.517860546915	0.320743842893	0.485865568046	0.546187198085
NM_201202	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.49797296882	NULL	NULL	NULL	0.557829512084	NULL	NULL	NULL	0.49940603328199995	NULL	NULL	NULL	NULL
NM_201203	0.455868093177	0.41412943739200003	0.45537007032	0.475284167082	0.435878166589	0.371906912473	0.43646914168799994	0.437460504984	0.513697241063	0.58795338721	0.511261815984	0.49602806613300005	0.566208554124	0.530427113831	0.567650976253	0.5612790029860001	0.463676944203	0.48398679082400003	0.461136819062	0.47133189698600003	0.46686193932099995	0.38803058676700003	0.46416329035099996	0.48372050916599996
NM_213487	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.542980639444	NULL	NULL	NULL	0.558545481734	0.5241585390969999	0.380856357161	0.5303453859399999	0.514933371353	NULL	NULL	NULL	NULL
NM_001302478	0.515307232866	NULL	0.500118527061	0.5226506810429999	0.454655672001	NULL	0.41435247900300004	0.477005750726	0.535049491996	NULL	0.501947429169	0.56144078649	0.593562754553	NULL	0.584472492392	0.5985341526219999	0.504277381035	NULL	0.484800805836	0.516815469272	0.5139971265559999	NULL	0.460216334598	0.553232274517
NM_001301360	0.47155892395099996	0.49422883988300004	0.480172524684	0.459225309899	0.414110612769	0.37789301201	0.410163184509	0.420515479231	0.464677322316	0.477025164568	0.471893378107	0.454500491594	0.533368583843	0.514286148136	0.539046428112	0.527440852344	0.45249134028000004	0.428064233418	0.433522028413	0.474890444191	0.468126062232	0.38976895618100005	0.43768561170500003	0.505777707685
NM_001014309	NULL	NULL	NULL	NULL	0.419831883661	NULL	0.42427577252899995	0.401420408379	0.518409351043	NULL	0.527781926482	0.49182727106000007	0.5485805892660001	NULL	0.5553488381880001	0.529322632907	0.47597274995399996	0.492678725237	0.47896550112400005	0.465342105274	0.503828398758	NULL	0.495881880779	0.527205558318
NM_213486	0.475159842954	0.464740423322	0.49259035786600003	0.466561663623	0.436982369204	0.405617245529	0.43056946993999995	0.436495010885	0.506432039843	0.5137722440160001	0.507390864283	0.50376791962	0.538362630655	0.550883789832	0.55122598687	0.531046977986	0.46855254320399997	0.448404727415	0.43418045492	0.47982702909599995	0.48188981254100005	0.390971118281	0.446929862639	0.495885398379
NM_001278703	NULL	NULL	NULL	0.4600073942600001	0.435006228018	0.473648321953	0.446245733169	0.361903458556	0.527745166535	0.529131558769	0.538146309942	0.47057144886200003	0.5805309648070001	0.571220645237	0.5880078323879999	0.541415028561	0.507218677246	0.5096983193169999	0.514992577807	0.46015619273599995	NULL	NULL	NULL	0.5177104807280001
NM_001077579	0.48774505241599997	NULL	0.506132149619	0.460390012144	0.413510942579	NULL	0.42927273366499996	0.38963535929	0.501150410177	NULL	0.510070156528	0.487815961914	0.566803268648	NULL	0.580822443771	0.546489083839	0.494649012062	NULL	0.499701564059	0.48681471321900005	NULL	NULL	NULL	NULL
NM_001077578	0.490847821539	NULL	0.504764642815	0.40921371608999996	0.438069862261	0.42393841756800005	0.44991226620200003	0.372006739978	0.51881952171	0.5297110547280001	0.530510669071	0.44616256010899996	0.566240294734	0.570661646327	0.579275871197	0.488517297165	0.498299595177	0.485069374429	0.507072948356	0.448240605967	0.510282422233	NULL	0.516318274614	0.472506772861
NM_001143752	0.519782176374	NULL	0.5237050731580001	0.443454679362	0.438087404903	NULL	0.43999101243100003	0.395153951545	NULL	NULL	NULL	0.5592077353279999	NULL	NULL	NULL	0.602759307947	0.5432349098520001	NULL	0.5408077577699999	0.579185591368	NULL	NULL	NULL	NULL
NM_001077571	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.49006219586099997	NULL	NULL	NULL	0.536443373973	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001291887	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.46626560011699997	NULL	0.42709294812700005	0.520231219568
NM_001077575	0.542208737241	NULL	0.546261906513	0.5023592435450001	0.47200954628799996	NULL	0.478442219929	0.405365669166	0.573639845898	NULL	0.5790225382699999	0.5224278504259999	0.61073821875	NULL	0.614330725582	0.5876320487569999	0.5314764216160001	NULL	0.5340008069300001	0.514733636316	NULL	NULL	NULL	NULL
NM_001077574	NULL	NULL	NULL	0.461249462905	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.630286279432	NULL	0.6322485064710001	0.5823964361399999	0.571308158144	NULL	0.571459803553	0.585696204466	NULL	NULL	NULL	NULL
NM_001077576	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.567006661451	NULL	NULL	0.536031126035	NULL	NULL	NULL	NULL
NM_001045310	NULL	NULL	NULL	0.507729945371	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001045311	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.5074413377310001	0.564032345519	NULL	0.5366449775159999	NULL	NULL	0.53127837079
NM_001045312	NULL	NULL	NULL	0.46238670958800004	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.587267212051	NULL	NULL	NULL	0.5485056606809999	NULL	NULL	NULL	NULL
NM_200239	NULL	NULL	NULL	0.382503904282	NULL	NULL	NULL	0.36399555820100005	0.567597817148	0.551114719031	0.575437285446	0.436470207689	0.5968357951550001	0.503697273363	0.608550849601	0.47438904381700003	0.5159063692629999	0.432909021013	0.525640612915	0.42003977405500004	0.552829325549	0.47833338076000004	0.561690787152	0.488039757992
NM_001045317	0.565749534044	NULL	0.526763954494	0.570683829062	NULL	NULL	NULL	0.508984352659	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_200232	NULL	NULL	NULL	0.48173843305200004	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.52057659838	0.61453386392	NULL	0.628511648517	0.549077290809	0.537068394459	0.530212241045	0.5374062971600001	0.523083897941	NULL	NULL	NULL	NULL
NM_001045319	0.480461357152	0.510736239971	0.495846044187	0.44663539470299995	0.402606176982	0.464339610471	0.41172642006800003	0.37630979514799995	NULL	NULL	NULL	0.498522898787	NULL	NULL	NULL	0.557622576195	0.511469980673	0.515283038033	0.522718602874	0.49035339386999993	0.479750601951	0.482124532319	0.48055376008100004	0.477199959421
NM_200230	NULL	NULL	NULL	NULL	0.445186692785	NULL	0.458448850661	0.348778399573	0.570329133145	0.649946815583	0.582649165676	0.436938179903	0.60787573915	0.658529748479	0.620864743114	0.473926741919	0.514108494492	0.561662220894	0.52018348958	0.433290871624	NULL	NULL	NULL	NULL
